run,block,distance,speed,category,category_start_id,image_id,trial_in_run,trial,category_id,start_id,target_id,target_cat,target_cat_pos,start_cat,start_cat_pos,direction,speed_cue_dur,blink_dur,sample_dur,feedback_dur,iti_dur,probe_dur,buffer_dur,ts,trial_dur,visual,is_probe,probe_dist,probe_id,probe_cat,probe_cat_pos,probe_ts,option_cat,option_cat_pos,option_id,probe_correct_pos,probe_option_pos,subject,session
1,1,12,1.6,house,2,house_2,1,1,2,4,16,8,2,2,2,1,11.25,2500,1000,1000,2518.796133866174,0,1543.3620263149667,7500.0,16073.40816018114,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,16,1.6,object,1,object_1,2,2,7,13,11,6,1,7,1,1,0.0,2500,1000,1000,2513.664327531072,0,1739.036904798206,10000.0,18752.70123232928,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,13,1.6,face,1,face_1,3,3,3,5,18,9,2,3,1,1,0.0,2500,1000,1000,2041.0739222671607,0,1302.4419515390014,8125.0,15968.515873806162,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,14,1.6,leg,2,leg_2,4,4,6,12,8,4,2,6,2,1,0.0,2500,1000,1000,2760.2439368254827,0,1439.090942363538,8750.0,17449.33487918902,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,15,1.6,tool,1,tool_1,5,5,5,9,6,3,2,5,1,1,0.0,2500,1000,1000,2750.2161460764896,0,1268.9513817234845,9375.0,17894.167527799975,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,17,1.6,hand,2,hand_2,6,6,1,2,1,1,1,1,2,1,0.0,2500,1000,1000,2546.9550544077624,0,1591.677678864066,10625.0,19263.63273327183,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,12,1.6,food,2,food_2,7,7,8,16,10,5,2,8,2,1,0.0,2500,1000,1000,2372.724015899669,0,1729.317921361832,7500.0,16102.041937261502,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,16,1.6,shape,1,shape_1,8,8,9,17,15,8,1,9,1,1,0.0,2500,1000,1000,2000.373922572886,0,1722.7726846988735,10000.0,18223.14660727176,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,13,1.6,animal,1,animal_1,9,9,4,7,2,1,2,4,1,1,0.0,2500,1000,1000,2850.7050842032622,0,1697.0159500399104,8125.0,17172.72103424317,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,17,2.0,house,2,house_2,10,10,2,4,3,2,1,2,2,1,9.0,2500,1000,1000,2231.0693582093977,0,1494.1046253955649,8500.0,16734.17398360496,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,14,2.0,shape,1,shape_1,11,11,9,17,13,7,1,9,1,1,0.0,2500,1000,1000,2968.5601936002117,0,1389.475598063129,7000.0,15858.03579166334,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,12,2.0,leg,1,leg_1,12,12,6,11,5,3,1,6,1,1,0.0,2500,1000,1000,2531.7705213712793,0,1290.4722083334088,6000.0,14322.242729704689,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,13,2.0,object,2,object_2,13,13,7,14,9,5,1,7,2,1,0.0,2500,1000,1000,2763.5351851235564,0,1009.0315824992166,6500.0,14772.566767622773,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,13,2.0,hand,2,hand_2,14,14,1,2,15,8,1,1,2,1,0.0,2500,1000,1000,2120.691121821561,0,1103.4783408884825,6500.0,14224.169462710044,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,16,2.0,face,1,face_1,15,15,3,5,3,2,1,3,1,1,0.0,2500,1000,1000,2007.0246020402997,0,1131.009551602466,8000.0,15638.034153642766,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,17,2.0,animal,1,animal_1,16,16,4,7,6,3,2,4,1,1,0.0,2500,1000,1000,2148.978507103717,0,1374.829438714391,8500.0,16523.80794581811,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,15,2.0,tool,1,tool_1,17,17,5,9,6,3,2,5,1,1,0.0,2500,1000,1000,2488.7499325612807,0,1185.6958772536059,7500.0,15674.445809814886,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,16,2.0,food,1,food_1,18,18,8,15,13,7,1,8,1,1,0.0,2500,1000,1000,2616.516875367758,0,1401.194456384995,8000.0,16517.711331752755,1,0,0,0,0,0,0.0,,,,0,,1,1
1,3,12,1.6,object,2,object_2,19,19,7,14,8,4,2,7,2,1,11.25,2500,1000,1000,2610.814059363865,0,1284.3222157047278,7500.0,15906.386275068593,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,14,1.6,animal,2,animal_2,20,20,4,8,4,2,2,4,2,1,0.0,2500,1000,1000,2760.426164815422,0,1625.9130891227603,8750.0,17636.339253938182,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,17,1.6,shape,2,shape_2,21,21,9,18,17,9,1,9,2,1,0.0,2500,1000,1000,2625.7897306453897,1000,1561.5876465553742,10625.0,20312.377377200763,0,1,10,10,5,2,6250.0,6.0,1.0,11.0,1,-1.0,1,1
1,3,15,1.6,leg,1,leg_1,22,22,6,11,8,4,2,6,1,1,0.0,2500,1000,1000,2811.7672083732114,1000,1260.8600941331804,9375.0,18947.627302506393,0,1,11,4,2,2,6875.0,3.0,1.0,5.0,1,-1.0,1,1
1,3,16,1.6,food,1,food_1,23,23,8,15,13,7,1,8,1,1,0.0,2500,1000,1000,2067.819083451731,0,1614.2881947345868,10000.0,18182.10727818632,0,0,0,0,0,0,0.0,,,,0,,1,1
