run,block,distance,speed,category,category_start_id,image_id,trial_in_run,trial,category_id,start_id,target_id,target_cat,target_cat_pos,start_cat,start_cat_pos,direction,speed_cue_dur,blink_dur,sample_dur,feedback_dur,iti_dur,probe_dur,buffer_dur,ts,trial_dur,visual,is_probe,probe_dist,probe_id,probe_cat,probe_cat_pos,probe_ts,option_cat,option_cat_pos,option_id,probe_correct_pos,probe_option_pos,subject,session
1,1,14,1.6,leg,1,leg_1,1,1,6,11,7,4,1,6,1,1,11.25,2500,1000,1000,2341.30372840019,0,1363.8111287672243,8750.0,16966.364857167413,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,13,1.6,object,2,object_2,2,2,7,14,9,5,1,7,2,1,0.0,2500,1000,1000,2815.1624188174337,1000,1388.6417133604796,8125.0,17828.804132177913,1,1,6,2,1,2,3750.0,2.0,1.0,3.0,1,-1.0,1,1
1,1,15,1.6,shape,2,shape_2,3,3,9,18,15,8,1,9,2,1,0.0,2500,1000,1000,2978.4004658417116,0,1620.2152945342418,9375.0,18473.615760375953,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,17,1.6,animal,1,animal_1,4,4,4,7,6,3,2,4,1,1,0.0,2500,1000,1000,2975.542978147312,0,1313.3579806398982,10625.0,19413.90095878721,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,17,1.6,face,2,face_2,5,5,3,6,5,3,1,3,2,1,0.0,2500,1000,1000,2591.623453577986,0,1721.471785672728,10625.0,19438.095239250713,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,16,1.6,house,2,house_2,6,6,2,4,2,1,2,2,2,1,0.0,2500,1000,1000,2012.001221309301,0,1830.0218934616953,10000.0,18342.023114770996,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,14,1.6,tool,1,tool_1,7,7,5,9,5,3,1,5,1,1,0.0,2500,1000,1000,2749.1449703108765,1000,1619.071335146929,8750.0,18618.216305457805,1,1,9,18,9,2,5625.0,10.0,1.0,19.0,-1,1.0,1,1
1,1,14,1.6,hand,1,hand_1,8,8,1,1,15,8,1,1,1,1,0.0,2500,1000,1000,2412.5259546764355,0,1852.5039246015467,8750.0,17515.029879277983,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,15,1.6,food,1,food_1,9,9,8,15,12,6,2,8,1,1,0.0,2500,1000,1000,2881.0728902781357,1000,1313.8757926949404,9375.0,19069.948682973074,1,1,11,8,4,2,6875.0,5.0,1.0,9.0,-1,1.0,1,1
1,2,12,2.0,tool,1,tool_1,10,10,5,9,3,2,1,5,1,1,9.0,2500,1000,1000,2159.722458996344,0,1405.3548285236004,6000.0,14074.077287519944,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,17,2.0,animal,1,animal_1,11,11,4,7,6,3,2,4,1,1,0.0,2500,1000,1000,2380.139721642034,0,1245.9025782172666,8500.0,16626.0422998593,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,14,2.0,object,2,object_2,12,12,7,14,10,5,2,7,2,1,0.0,2500,1000,1000,2737.7977565419374,0,1360.4417373078093,7000.0,15598.239493849745,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,17,2.0,food,1,food_1,13,13,8,15,14,7,2,8,1,1,0.0,2500,1000,1000,2615.4567786466155,0,1403.3755119805724,8500.0,17018.832290627186,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,16,2.0,leg,1,leg_1,14,14,6,11,9,5,1,6,1,1,0.0,2500,1000,1000,2883.277960233583,0,1391.0791346695005,8000.0,16774.357094903084,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,15,2.0,shape,2,shape_2,15,15,9,18,15,8,1,9,2,1,0.0,2500,1000,1000,2819.5122873466585,0,1473.1250249046745,7500.0,16292.637312251334,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,12,2.0,house,2,house_2,16,16,2,4,16,8,2,2,2,1,0.0,2500,1000,1000,2101.8592132672343,0,1497.8106467906891,6000.0,14099.669860057924,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,14,2.0,hand,1,hand_1,17,17,1,1,15,8,1,1,1,1,0.0,2500,1000,1000,2290.627765812396,0,1115.2191258416071,7000.0,14905.846891654004,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,15,2.0,face,2,face_2,18,18,3,6,3,2,1,3,2,1,0.0,2500,1000,1000,2133.3195383876373,0,1281.1502831692217,7500.0,15414.469821556859,1,0,0,0,0,0,0.0,,,,0,,1,1
1,3,12,1.6,tool,2,tool_2,19,19,5,10,4,2,2,5,2,1,11.25,2500,1000,1000,2107.859783552976,1000,1515.7815511302238,7500.0,16634.891334683198,0,1,6,16,8,2,3750.0,9.0,1.0,17.0,1,-1.0,1,1
1,3,13,1.6,house,1,house_1,20,20,2,3,16,8,2,2,1,1,0.0,2500,1000,1000,2881.2556383210767,0,1440.1818984379688,8125.0,16946.437536759047,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,13,1.6,leg,2,leg_2,21,21,6,12,7,4,1,6,2,1,0.0,2500,1000,1000,2134.3975610043885,0,1281.4747655300994,8125.0,16040.872326534489,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,16,1.6,object,1,object_1,22,22,7,13,11,6,1,7,1,1,0.0,2500,1000,1000,2272.778294634636,0,1670.775343582151,10000.0,18443.553638216785,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,12,1.6,face,1,face_1,23,23,3,5,17,9,1,3,1,1,0.0,2500,1000,1000,2789.2373046209505,0,1479.8800195062715,7500.0,16269.117324127223,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,15,1.6,hand,2,hand_2,24,24,1,2,17,9,1,1,2,1,0.0,2500,1000,1000,2575.122284428297,0,1251.5401293200437,9375.0,17701.662413748338,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,17,1.6,animal,2,animal_2,25,25,4,8,7,4,1,4,2,1,0.0,2500,1000,1000,2537.834254757442,1000,1427.5004460599287,10625.0,20090.334700817373,0,1,8,16,8,2,5000.0,9.0,1.0,17.0,-1,1.0,1,1
1,3,12,1.6,shape,1,shape_1,26,26,9,17,11,6,1,9,1,1,0.0,2500,1000,1000,2763.3648407068613,0,1544.898678538399,7500.0,16308.26351924526,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,16,1.6,food,2,food_2,27,27,8,16,14,7,2,8,2,1,0.0,2500,1000,1000,2106.9112195503976,0,1320.7751045412713,10000.0,17927.68632409167,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,13,2.0,food,2,food_2,28,28,8,16,11,6,1,8,2,1,9.0,2500,1000,1000,2039.9679430804695,0,1187.139021308595,6500.0,14236.106964389066,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,13,2.0,house,1,house_1,29,29,2,3,16,8,2,2,1,1,0.0,2500,1000,1000,2202.332801177303,1000,1176.8730433302123,6500.0,15379.205844507514,0,1,6,9,5,1,3000.0,6.0,2.0,12.0,-1,1.0,1,1
1,4,17,2.0,animal,2,animal_2,30,30,4,8,7,4,1,4,2,1,0.0,2500,1000,1000,2509.178259062034,0,1273.996080084198,8500.0,16783.17433914623,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,15,2.0,face,1,face_1,31,31,3,5,2,1,2,3,1,1,0.0,2500,1000,1000,2866.8057491063246,0,1212.535273684884,7500.0,16079.341022791208,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,12,2.0,object,1,object_1,32,32,7,13,7,4,1,7,1,1,0.0,2500,1000,1000,2021.8926694721501,0,1041.0569160207294,6000.0,13562.94958549288,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,16,2.0,shape,1,shape_1,33,33,9,17,15,8,1,9,1,1,0.0,2500,1000,1000,2072.434335775946,0,1327.7898556753416,8000.0,15900.224191451289,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,14,2.0,tool,2,tool_2,34,34,5,10,6,3,2,5,2,1,0.0,2500,1000,1000,2220.9948663744453,0,1149.6781202168484,7000.0,14870.672986591293,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,13,2.0,leg,2,leg_2,35,35,6,12,7,4,1,6,2,1,0.0,2500,1000,1000,2765.4411019286654,0,1164.6447851541354,6500.0,14930.085887082801,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,16,2.0,hand,2,hand_2,36,36,1,2,18,9,2,1,2,1,0.0,2500,1000,1000,2617.626653403615,0,1461.3437523694538,8000.0,16578.97040577307,0,0,0,0,0,0,0.0,,,,0,,1,1
2,1,15,2.0,tool,2,tool_2,1,37,5,10,7,4,1,5,2,1,9.0,2500,1000,1000,2654.4114119786227,0,1282.461040421291,7500.0,15945.872452399914,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,16,2.0,face,2,face_2,2,38,3,6,4,2,2,3,2,1,0.0,2500,1000,1000,2286.8350701738914,1000,1474.2862676615096,8000.0,17261.1213378354,1,1,10,16,8,2,5000.0,9.0,1.0,17.0,-1,1.0,1,1
2,1,14,2.0,house,1,house_1,3,39,2,3,17,9,1,2,1,1,0.0,2500,1000,1000,2405.8345297882443,0,1102.746236962409,7000.0,15008.580766750652,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,14,2.0,food,2,food_2,4,40,8,16,12,6,2,8,2,1,0.0,2500,1000,1000,2362.136248325439,0,1353.676178736749,7000.0,15215.812427062188,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,13,2.0,object,1,object_1,5,41,7,13,8,4,2,7,1,1,0.0,2500,1000,1000,2741.542694683896,0,1371.4863144802127,6500.0,15113.029009164109,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,17,2.0,leg,1,leg_1,6,42,6,11,10,5,2,6,1,1,0.0,2500,1000,1000,2452.2296164537174,0,1481.6826366662228,8500.0,16933.91225311994,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,17,2.0,hand,2,hand_2,7,43,1,2,1,1,1,1,2,1,0.0,2500,1000,1000,2984.8640881255924,0,1114.7017949838964,8500.0,17099.565883109488,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,17,2.0,shape,1,shape_1,8,44,9,17,16,8,2,9,1,1,0.0,2500,1000,1000,2874.554348905726,0,1292.7342881493098,8500.0,17167.288637055033,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,12,2.0,animal,1,animal_1,9,45,4,7,1,1,1,4,1,1,0.0,2500,1000,1000,2412.185884998571,0,1358.2461028638647,6000.0,14270.431987862436,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,15,1.6,leg,1,leg_1,10,46,6,11,8,4,2,6,1,1,11.25,2500,1000,1000,2330.8704488048284,0,1626.3435351307842,9375.0,17843.46398393561,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,12,1.6,animal,1,animal_1,11,47,4,7,1,1,1,4,1,1,0.0,2500,1000,1000,2931.6748875035905,0,1254.6888267478623,7500.0,16186.363714251453,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,16,1.6,hand,2,hand_2,12,48,1,2,18,9,2,1,2,1,0.0,2500,1000,1000,2069.9354014682085,0,1725.025237463195,10000.0,18294.960638931403,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,13,1.6,shape,1,shape_1,13,49,9,17,12,6,2,9,1,1,0.0,2500,1000,1000,2980.035534445225,1000,1595.8542487462446,8125.0,18200.88978319147,1,1,8,7,4,1,5000.0,5.0,2.0,10.0,-1,1.0,1,1
2,2,13,1.6,tool,2,tool_2,14,50,5,10,5,3,1,5,2,1,0.0,2500,1000,1000,2205.58895228016,0,1399.7985554449021,8125.0,16230.387507725063,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,16,1.6,food,1,food_1,15,51,8,15,13,7,1,8,1,1,0.0,2500,1000,1000,2066.706570198138,0,1263.5272346402385,10000.0,17830.233804838375,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,13,1.6,face,1,face_1,16,52,3,5,18,9,2,3,1,1,0.0,2500,1000,1000,2043.452615392884,0,1351.3965327913954,8125.0,16019.84914818428,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,14,1.6,object,2,object_2,17,53,7,14,10,5,2,7,2,1,0.0,2500,1000,1000,2212.8123172474543,1000,1543.588950327341,8750.0,18006.401267574794,1,1,8,4,2,2,5000.0,3.0,1.0,5.0,-1,1.0,1,1
2,2,17,1.6,house,2,house_2,18,54,2,4,3,2,1,2,2,1,0.0,2500,1000,1000,2392.843670257699,0,1435.0661278656787,10625.0,18952.90979812338,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,15,2.0,hand,1,hand_1,19,55,1,1,16,8,2,1,1,1,9.0,2500,1000,1000,2464.4660586344235,0,1088.3907610942424,7500.0,15561.856819728666,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,13,2.0,house,2,house_2,20,56,2,4,17,9,1,2,2,1,0.0,2500,1000,1000,2191.06830223465,1000,1230.9827165781705,6500.0,15422.051018812821,1,1,6,10,5,2,3000.0,6.0,1.0,11.0,-1,1.0,1,1
2,3,12,2.0,food,1,food_1,21,57,8,15,9,5,1,8,1,1,0.0,2500,1000,1000,2537.0438173418443,0,1056.0266250225234,6000.0,14093.070442364367,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,13,2.0,tool,1,tool_1,22,58,5,9,4,2,2,5,1,1,0.0,2500,1000,1000,2424.7604921437246,0,1160.6129129451383,6500.0,14585.373405088863,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,12,2.0,animal,2,animal_2,23,59,4,8,2,1,2,4,2,1,0.0,2500,1000,1000,2078.5184540070572,0,1039.7036604508971,6000.0,13618.222114457954,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,15,2.0,object,2,object_2,24,60,7,14,11,6,1,7,2,1,0.0,2500,1000,1000,2426.3242192030484,0,1493.7520297229926,7500.0,15920.076248926041,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,14,2.0,leg,2,leg_2,25,61,6,12,8,4,2,6,2,1,0.0,2500,1000,1000,2164.248743231093,0,1411.7357231022922,7000.0,15075.984466333386,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,16,2.0,shape,2,shape_2,26,62,9,18,16,8,2,9,2,1,0.0,2500,1000,1000,2645.1789382095735,1000,1119.2100847636225,8000.0,17264.3890229732,1,1,11,11,6,1,5500.0,7.0,2.0,14.0,-1,1.0,1,1
2,3,16,2.0,face,1,face_1,27,63,3,5,3,2,1,3,1,1,0.0,2500,1000,1000,2146.090520690548,0,1057.5767880779763,8000.0,15703.667308768525,1,0,0,0,0,0,0.0,,,,0,,1,1
2,4,15,1.6,tool,1,tool_1,28,64,5,9,6,3,2,5,1,1,11.25,2500,1000,1000,2668.03406774278,0,1632.6538840378882,9375.0,18186.937951780666,1,0,0,0,0,0,0.0,,,,0,,1,1
2,4,12,1.6,face,2,face_2,29,65,3,6,18,9,2,3,2,1,0.0,2500,1000,1000,2574.7924759082816,1000,1679.1107638873038,7500.0,17253.903239795585,1,1,8,14,7,2,5000.0,8.0,1.0,15.0,1,-1.0,1,1
2,4,14,1.6,leg,2,leg_2,30,66,6,12,8,4,2,6,2,1,0.0,2500,1000,1000,2096.3127359347027,0,1554.937263456709,8750.0,16901.24999939141,1,0,0,0,0,0,0.0,,,,0,,1,1
2,4,12,1.6,animal,2,animal_2,31,67,4,8,2,1,2,4,2,1,0.0,2500,1000,1000,2125.8676252760733,0,1363.0281569351557,7500.0,15488.895782211228,1,0,0,0,0,0,0.0,,,,0,,1,1
2,4,17,1.6,object,1,object_1,32,68,7,13,12,6,2,7,1,1,0.0,2500,1000,1000,2213.707314541837,0,1383.210356263634,10625.0,18721.917670805473,1,0,0,0,0,0,0.0,,,,0,,1,1
2,4,14,1.6,house,1,house_1,33,69,2,3,17,9,1,2,1,1,0.0,2500,1000,1000,2196.5442327624805,0,1384.4625425959298,8750.0,16831.006775358408,1,0,0,0,0,0,0.0,,,,0,,1,1
2,4,17,1.6,food,2,food_2,34,70,8,16,15,8,1,8,2,1,0.0,2500,1000,1000,2312.787241102303,0,1712.4491192846258,10625.0,19150.23636038693,1,0,0,0,0,0,0.0,,,,0,,1,1
2,4,15,1.6,hand,1,hand_1,35,71,1,1,16,8,2,1,1,1,0.0,2500,1000,1000,2596.5246745601708,0,1272.949895413381,9375.0,17744.47456997355,1,0,0,0,0,0,0.0,,,,0,,1,1
2,4,16,1.6,shape,2,shape_2,36,72,9,18,16,8,2,9,2,1,0.0,2500,1000,1000,2291.675855561862,0,1378.7990076905292,10000.0,18170.47486325239,1,0,0,0,0,0,0.0,,,,0,,1,1
3,1,17,1.6,food,1,food_1,1,73,8,15,14,7,2,8,1,1,11.25,2500,1000,1000,2350.050293442221,0,1798.8650143928658,10625.0,19285.165307835086,1,0,0,0,0,0,0.0,,,,0,,1,1
3,1,16,1.6,leg,1,leg_1,2,74,6,11,9,5,1,6,1,1,0.0,2500,1000,1000,2977.1221401473617,0,1482.6891790326433,10000.0,18959.811319180004,1,0,0,0,0,0,0.0,,,,0,,1,1
3,1,16,1.6,hand,1,hand_1,3,75,1,1,17,9,1,1,1,1,0.0,2500,1000,1000,2687.6455554411664,0,1310.9910038773942,10000.0,18498.636559318562,1,0,0,0,0,0,0.0,,,,0,,1,1
3,1,12,1.6,house,2,house_2,4,76,2,4,16,8,2,2,2,1,0.0,2500,1000,1000,2307.726670535705,0,1706.3498282304906,7500.0,16014.076498766195,1,0,0,0,0,0,0.0,,,,0,,1,1
3,1,12,1.6,object,1,object_1,5,77,7,13,7,4,1,7,1,1,0.0,2500,1000,1000,2900.5652434377007,0,1677.9743847741577,7500.0,16578.53962821186,1,0,0,0,0,0,0.0,,,,0,,1,1
3,1,14,1.6,tool,2,tool_2,6,78,5,10,6,3,2,5,2,1,0.0,2500,1000,1000,2351.3688021953267,0,1635.9523326312133,8750.0,17237.32113482654,1,0,0,0,0,0,0.0,,,,0,,1,1
3,1,13,1.6,face,2,face_2,7,79,3,6,1,1,1,3,2,1,0.0,2500,1000,1000,2278.6660967538305,0,1411.6397376994073,8125.0,16315.305834453236,1,0,0,0,0,0,0.0,,,,0,,1,1
3,1,13,1.6,animal,2,animal_2,8,80,4,8,3,2,1,4,2,1,0.0,2500,1000,1000,2120.7667356128422,1000,1277.6375285893428,8125.0,17023.404264202185,1,1,6,14,7,2,3750.0,8.0,1.0,15.0,1,-1.0,1,1
3,1,14,1.6,shape,1,shape_1,9,81,9,17,13,7,1,9,1,1,0.0,2500,1000,1000,2183.363846038278,0,1357.175840988405,8750.0,16790.539687026685,1,0,0,0,0,0,0.0,,,,0,,1,1
3,2,17,2.0,face,1,face_1,10,82,3,5,4,2,2,3,1,1,9.0,2500,1000,1000,2692.3651928373274,0,1090.9269914948113,8500.0,16792.29218433214,1,0,0,0,0,0,0.0,,,,0,,1,1
3,2,13,2.0,animal,1,animal_1,11,83,4,7,2,1,2,4,1,1,0.0,2500,1000,1000,2929.004636068291,0,1071.6159916904398,6500.0,15000.62062775873,1,0,0,0,0,0,0.0,,,,0,,1,1
3,2,15,2.0,food,2,food_2,12,84,8,16,13,7,1,8,2,1,0.0,2500,1000,1000,2433.138937323093,0,1240.7971561959557,7500.0,15673.936093519049,1,0,0,0,0,0,0.0,,,,0,,1,1
3,2,14,2.0,house,2,house_2,13,85,2,4,18,9,2,2,2,1,0.0,2500,1000,1000,2540.8437240573853,0,1231.9583088779375,7000.0,15272.802032935324,1,0,0,0,0,0,0.0,,,,0,,1,1
3,2,12,2.0,leg,1,leg_1,14,86,6,11,5,3,1,6,1,1,0.0,2500,1000,1000,2909.3605485455073,1000,1095.575910124592,6000.0,15504.9364586701,1,1,6,17,9,1,3000.0,10.0,2.0,20.0,1,-1.0,1,1
3,2,14,2.0,object,1,object_1,15,87,7,13,9,5,1,7,1,1,0.0,2500,1000,1000,2854.800473187622,1000,1158.1095845585144,7000.0,16512.910057746136,1,1,8,3,2,1,4000.0,3.0,2.0,6.0,-1,1.0,1,1
3,2,14,2.0,tool,1,tool_1,16,88,5,9,5,3,1,5,1,1,0.0,2500,1000,1000,2539.073738918697,1000,1319.4874719476602,7000.0,16358.561210866357,1,1,10,1,1,1,5000.0,2.0,2.0,4.0,1,-1.0,1,1
3,2,12,2.0,shape,1,shape_1,17,89,9,17,11,6,1,9,1,1,0.0,2500,1000,1000,2971.9002851052364,0,1333.5999868486913,6000.0,14805.500271953928,1,0,0,0,0,0,0.0,,,,0,,1,1
3,2,16,2.0,hand,1,hand_1,18,90,1,1,17,9,1,1,1,1,0.0,2500,1000,1000,2766.080836445383,0,1340.7249986256766,8000.0,16606.80583507106,1,0,0,0,0,0,0.0,,,,0,,1,1
3,3,17,1.6,shape,2,shape_2,19,91,9,18,17,9,1,9,2,1,11.25,2500,1000,1000,2754.771364010445,1000,1453.7371444033938,10625.0,20344.75850841384,1,1,13,13,7,1,8125.0,8.0,2.0,16.0,1,-1.0,1,1
3,3,17,1.6,hand,2,hand_2,20,92,1,2,1,1,1,1,2,1,0.0,2500,1000,1000,2410.6601065313735,0,1657.661474538532,10625.0,19193.321581069904,1,0,0,0,0,0,0.0,,,,0,,1,1
3,3,12,1.6,food,2,food_2,21,93,8,16,10,5,2,8,2,1,0.0,2500,1000,1000,2955.319605193564,0,1426.3510626737852,7500.0,16381.670667867349,1,0,0,0,0,0,0.0,,,,0,,1,1
3,3,15,1.6,house,1,house_1,22,94,2,3,18,9,2,2,1,1,0.0,2500,1000,1000,2728.724774912056,0,1590.37280246601,9375.0,18194.097577378066,1,0,0,0,0,0,0.0,,,,0,,1,1
3,3,15,1.6,leg,2,leg_2,23,95,6,12,9,5,1,6,2,1,0.0,2500,1000,1000,2453.8250504426414,0,1333.7991669280727,9375.0,17662.624217370714,1,0,0,0,0,0,0.0,,,,0,,1,1
3,3,16,1.6,tool,1,tool_1,24,96,5,9,7,4,1,5,1,1,0.0,2500,1000,1000,2019.580653682342,0,1282.8537457670066,10000.0,17802.434399449347,1,0,0,0,0,0,0.0,,,,0,,1,1
3,3,14,1.6,face,1,face_1,25,97,3,5,1,1,1,3,1,1,0.0,2500,1000,1000,2404.693399073384,0,1764.4781622806045,8750.0,17419.17156135399,1,0,0,0,0,0,0.0,,,,0,,1,1
3,3,13,1.6,animal,1,animal_1,26,98,4,7,2,1,2,4,1,1,0.0,2500,1000,1000,2635.586307678101,0,1245.0248332986664,8125.0,16505.61114097677,1,0,0,0,0,0,0.0,,,,0,,1,1
3,3,15,1.6,object,2,object_2,27,99,7,14,11,6,1,7,2,1,0.0,2500,1000,1000,2300.3802008657094,0,1540.2301595677663,9375.0,17715.610360433475,1,0,0,0,0,0,0.0,,,,0,,1,1
3,4,12,2.0,hand,2,hand_2,28,100,1,2,14,7,2,1,2,1,9.0,2500,1000,1000,2271.334376714527,0,1139.3153239382852,6000.0,13919.649700652812,1,0,0,0,0,0,0.0,,,,0,,1,1
3,4,16,2.0,tool,2,tool_2,29,101,5,10,8,4,2,5,2,1,0.0,2500,1000,1000,2653.829963761239,0,1456.8465068494502,8000.0,16610.67647061069,1,0,0,0,0,0,0.0,,,,0,,1,1
