runTrialId,run,startCatPos,startId,blockId,runBlockId,speed,distance,startCat,targetId,targetCat,probeDur,bufferDur,itiDur,ts,tp,direction,targetCatPos,speedCueDur,blinkFixDur,sampleDur,feedbackDur,probeDist,probeId,probeCat,probeCatPos,probe_ts,probe_loc,optionCat,movementDur,participantId,speedCueTrial
26,1,2,14,5,5,1.2,12,5,8,3,0.0,1790.3705615131573,2318.026,10000.0,,1,2,14999.993999999999,2700,1000,1000.0,6,2,1,2,5000.0,0,0,11790.371,5,0
27,1,2,17,5,5,1.2,16,6,15,5,0.0,2064.16788955526,2844.416,13333.333,,1,3,14999.993999999999,2700,1000,1000.0,12,11,4,2,10000.0,0,0,15397.501,5,0
28,1,2,17,5,5,1.2,14,6,13,5,0.0,2170.665227814277,2877.862,11666.667,,1,1,14999.993999999999,2700,1000,1000.0,9,8,3,2,7500.0,0,0,13837.332,5,0
29,1,3,6,5,5,1.2,14,2,2,1,0.0,1932.3394357401055,2054.571,11666.667,,1,2,14999.993999999999,2700,1000,1000.0,8,14,5,2,6666.667,0,0,13599.006,5,0
30,1,2,5,5,5,1.2,15,2,2,1,0.0,1793.929396612552,2715.928,12500.0,,1,2,14999.993999999999,2700,1000,1000.0,12,17,6,2,10000.0,0,0,14293.929,5,0
31,1,1,1,6,6,2.0,12,1,13,5,0.0,1160.821426104429,2515.831,6000.0,,1,1,9000.0,2700,1000,1000.0,7,8,3,2,3500.0,0,0,7160.821,5,1
32,1,2,8,6,6,2.0,15,3,5,2,0.0,1090.596749953433,2282.568,7500.0,,1,2,9000.0,2700,1000,1000.0,12,2,1,2,6000.0,0,0,8590.597,5,0
33,1,3,6,6,6,2.0,17,2,5,2,0.0,1270.5671248321157,2057.724,8500.0,,1,2,9000.0,2700,1000,1000.0,11,17,6,2,5500.0,0,0,9770.567,5,0
34,1,3,9,6,6,2.0,14,3,5,2,0.0,1090.7916608570927,2740.006,7000.0,,1,2,9000.0,2700,1000,1000.0,11,2,1,2,5500.0,0,0,8090.792,5,0
35,1,3,18,6,6,2.0,16,6,16,6,0.0,1027.4450113247522,2142.301,8000.0,,1,1,9000.0,2700,1000,1000.0,11,11,4,2,5500.0,0,0,9027.445,5,0
36,1,3,6,6,6,2.0,16,2,4,2,1000.0,1170.6943526501777,2218.297,8000.0,,1,1,9000.0,2700,1000,0.0,8,14,5,2,4000.0,1,1,9170.694,5,0
1,2,2,11,7,1,2.0,16,4,9,3,0.0,1484.2877180236133,2342.248,8000.0,,1,3,9000.0,2700,1000,1000.0,9,2,1,2,4500.0,0,0,9484.288,5,1
2,2,2,5,7,1,2.0,12,2,17,6,0.0,1011.079761392411,2756.793,6000.0,,1,2,9000.0,2700,1000,1000.0,6,11,4,2,3000.0,0,0,7011.08,5,0
3,2,1,10,7,1,2.0,12,4,4,2,0.0,1332.3526935496586,2615.542,6000.0,,1,1,9000.0,2700,1000,1000.0,7,17,6,2,3500.0,0,0,7332.353,5,0
4,2,3,6,7,1,2.0,13,2,1,1,0.0,1163.0911157527426,2636.406,6500.0,,1,1,9000.0,2700,1000,1000.0,5,11,4,2,2500.0,0,0,7663.091,5,0
5,2,2,14,7,1,2.0,13,5,9,3,0.0,1187.4052290989673,2375.986,6500.0,,1,3,9000.0,2700,1000,1000.0,6,2,1,2,3000.0,0,0,7687.405,5,0
6,2,2,17,7,1,2.0,14,6,13,5,0.0,1020.0636314130746,2421.427,7000.0,,1,1,9000.0,2700,1000,1000.0,9,8,3,2,4500.0,0,0,8020.064,5,0
7,2,3,12,8,2,1.2,17,4,11,4,0.0,2072.0016604507705,2230.134,14166.667,,1,2,14999.993999999999,2700,1000,1000.0,8,2,1,2,6666.667,0,0,16238.669,5,1
8,2,3,3,8,2,1.2,12,1,15,5,1000.0,1791.913300348995,2615.679,10000.0,,1,3,14999.993999999999,2700,1000,0.0,5,8,3,2,4166.667,1,1,11791.913,5,0
9,2,1,1,8,2,1.2,16,1,17,6,0.0,2371.40029726742,2494.654,13333.333,,1,2,14999.993999999999,2700,1000,1000.0,10,11,4,2,8333.333,0,0,15704.733,5,0
10,2,3,9,8,2,1.2,17,3,8,3,1000.0,1992.1369886666807,2583.313,14166.667,,1,2,14999.993999999999,2700,1000,0.0,11,2,1,2,9166.667,1,-1,16158.804,5,0
11,2,3,18,8,2,1.2,14,6,14,5,0.0,1714.2814923346373,2975.611,11666.667,,1,2,14999.993999999999,2700,1000,1000.0,8,8,3,2,6666.667,0,0,13380.948,5,0
12,2,3,6,8,2,1.2,13,2,1,1,0.0,2114.2571508028072,2517.805,10833.333,,1,1,14999.993999999999,2700,1000,1000.0,5,11,4,2,4166.667,0,0,12947.59,5,0
13,2,2,2,9,3,2.0,17,1,1,1,0.0,1199.1485728193456,2618.04,8500.0,,1,1,9000.0,2700,1000,1000.0,12,14,5,2,6000.0,0,0,9699.149,5,1
14,2,3,9,9,3,2.0,12,3,3,1,0.0,1042.6900858103193,2403.353,6000.0,,1,3,9000.0,2700,1000,1000.0,5,14,5,2,2500.0,0,0,7042.69,5,0
15,2,1,4,9,3,2.0,15,2,1,1,1000.0,1153.8936938007503,2145.482,7500.0,,1,1,9000.0,2700,1000,0.0,7,11,4,2,3500.0,1,-1,8653.894,5,0
16,2,3,18,9,3,2.0,12,6,12,4,0.0,1141.1091336959794,2674.687,6000.0,,1,3,9000.0,2700,1000,1000.0,8,8,3,2,4000.0,0,0,7141.109,5,0
17,2,2,2,9,3,2.0,14,1,16,6,0.0,1463.7865752653256,2646.691,7000.0,,1,1,9000.0,2700,1000,1000.0,9,11,4,2,4500.0,0,0,8463.787,5,0
18,2,2,8,9,3,2.0,17,3,7,3,0.0,1182.8532756258821,2145.014,8500.0,,1,1,9000.0,2700,1000,1000.0,12,2,1,2,6000.0,0,0,9682.853,5,0
19,2,2,14,10,4,1.2,16,5,12,4,0.0,1784.7802454600896,2219.658,13333.333,,1,3,14999.993999999999,2700,1000,1000.0,12,8,3,2,10000.0,0,0,15118.113,5,1
20,2,2,5,10,4,1.2,14,2,1,1,0.0,2252.5509950563173,2981.537,11666.667,,1,1,14999.993999999999,2700,1000,1000.0,9,14,5,2,7500.0,0,0,13919.218,5,0
21,2,1,7,10,4,1.2,14,3,3,1,0.0,1914.117712353549,2228.291,11666.667,,1,3,14999.993999999999,2700,1000,1000.0,10,17,6,2,8333.333,0,0,13580.785,5,0
22,2,2,2,10,4,1.2,15,1,17,6,0.0,2016.332078444671,2402.528,12500.0,,1,2,14999.993999999999,2700,1000,1000.0,9,11,4,2,7500.0,0,0,14516.332,5,0
23,2,3,12,10,4,1.2,13,4,7,3,0.0,2406.872146941532,2674.831,10833.333,,1,1,14999.993999999999,2700,1000,1000.0,8,2,1,2,6666.667,0,0,13240.205,5,0
24,2,1,13,10,4,1.2,12,5,7,3,0.0,2092.532968620425,2845.002,10000.0,,1,1,14999.993999999999,2700,1000,1000.0,7,2,1,2,5833.333,0,0,12092.533,5,0
25,2,2,14,11,5,2.0,15,5,11,4,1000.0,1370.987251707922,2000.646,7500.0,,1,2,9000.0,2700,1000,0.0,6,2,1,2,3000.0,1,1,8870.987,5,1
26,2,3,6,11,5,2.0,13,2,1,1,0.0,1170.2619826583525,2475.341,6500.0,,1,1,9000.0,2700,1000,1000.0,8,14,5,2,4000.0,0,0,7670.262,5,0
27,2,1,1,11,5,2.0,15,1,16,6,0.0,1300.7264380970057,2862.917,7500.0,,1,1,9000.0,2700,1000,1000.0,10,11,4,2,5000.0,0,0,8800.726,5,0
28,2,1,16,11,5,2.0,15,6,13,5,0.0,1491.1502499792982,2619.064,7500.0,,1,1,9000.0,2700,1000,1000.0,7,5,2,2,3500.0,0,0,8991.15,5,0
29,2,2,11,11,5,2.0,16,4,9,3,1000.0,1095.5357831957674,2077.18,8000.0,,1,3,9000.0,2700,1000,0.0,9,2,1,2,4500.0,1,1,9095.536,5,0
30,2,1,10,11,5,2.0,16,4,8,3,0.0,1302.3531801034887,2085.201,8000.0,,1,2,9000.0,2700,1000,1000.0,10,2,1,2,5000.0,0,0,9302.353,5,0
31,2,2,14,12,6,1.2,17,5,13,5,0.0,1985.351792360982,2390.768,14166.667,,1,1,14999.993999999999,2700,1000,1000.0,9,5,2,2,7500.0,0,0,16152.019,5,1
32,2,3,3,12,6,1.2,15,1,18,6,0.0,1821.376360927185,2225.536,12500.0,,1,3,14999.993999999999,2700,1000,1000.0,11,14,5,2,9166.667,0,0,14321.376,5,0
33,2,3,12,12,6,1.2,17,4,11,4,0.0,1827.0003562480686,2863.504,14166.667,,1,2,14999.993999999999,2700,1000,1000.0,11,5,2,2,9166.667,0,0,15993.667,5,0
34,2,2,2,12,6,1.2,12,1,14,5,1000.0,1844.5600685188404,2081.329,10000.0,,1,2,14999.993999999999,2700,1000,0.0,6,8,3,2,5000.0,1,1,11844.56,5,0
35,2,3,12,12,6,1.2,16,4,10,4,0.0,2276.3042399453543,2945.335,13333.333,,1,1,14999.993999999999,2700,1000,1000.0,11,5,2,2,9166.667,0,0,15609.637,5,0
36,2,3,3,12,6,1.2,14,1,17,6,0.0,2381.0731419772865,2506.077,11666.667,,1,2,14999.993999999999,2700,1000,1000.0,8,11,4,2,6666.667,0,0,14047.74,5,0
1,3,2,2,13,1,1.2,16,1,18,6,0.0,2141.182996789028,2525.975,13333.333,,1,3,14999.993999999999,2700,1000,1000.0,9,11,4,2,7500.0,0,0,15474.516,5,1
2,3,1,1,13,1,1.2,16,1,17,6,0.0,1680.7358314167802,2329.663,13333.333,,1,2,14999.993999999999,2700,1000,1000.0,13,14,5,2,10833.333,0,0,15014.069,5,0
3,3,3,6,13,1,1.2,12,2,18,6,0.0,1906.158675446991,2606.901,10000.0,,1,3,14999.993999999999,2700,1000,1000.0,8,14,5,2,6666.667,0,0,11906.159,5,0
4,3,1,1,13,1,1.2,14,1,15,5,1000.0,2092.252667884104,2172.723,11666.667,,1,3,14999.993999999999,2700,1000,0.0,10,11,4,2,8333.333,1,1,13758.92,5,0
5,3,3,18,13,1,1.2,15,6,15,5,0.0,2245.8697052118364,2107.017,12500.0,,1,3,14999.993999999999,2700,1000,1000.0,8,8,3,2,6666.667,0,0,14745.87,5,0
6,3,2,2,13,1,1.2,12,1,14,5,0.0,2032.4477344416487,2821.301,10000.0,,1,2,14999.993999999999,2700,1000,1000.0,6,8,3,2,5000.0,0,0,12032.448,5,0
7,3,3,6,14,2,2.0,17,2,5,2,0.0,1181.8906386856584,2411.275,8500.0,,1,2,9000.0,2700,1000,1000.0,8,14,5,2,4000.0,0,0,9681.891,5,1
8,3,1,7,14,2,2.0,17,3,6,2,1000.0,1455.7334862048467,2329.523,8500.0,,1,3,9000.0,2700,1000,0.0,13,2,1,2,6500.0,1,1,9955.733,5,0
9,3,3,12,14,2,2.0,14,4,8,3,0.0,1371.3893884610873,2226.763,7000.0,,1,2,9000.0,2700,1000,1000.0,8,2,1,2,4000.0,0,0,8371.389,5,0
10,3,3,18,14,2,2.0,14,6,14,5,0.0,1351.0726428032565,2606.346,7000.0,,1,2,9000.0,2700,1000,1000.0,11,11,4,2,5500.0,0,0,8351.073,5,0
11,3,2,5,14,2,2.0,14,2,1,1,0.0,1175.6758447649033,2901.179,7000.0,,1,1,9000.0,2700,1000,1000.0,6,11,4,2,3000.0,0,0,8175.676,5,0
12,3,3,18,14,2,2.0,15,6,15,5,0.0,1394.8096266711789,2600.871,7500.0,,1,3,9000.0,2700,1000,1000.0,8,8,3,2,4000.0,0,0,8894.81,5,0
13,3,2,17,15,3,1.2,13,6,12,4,0.0,2182.9898118928822,2754.43,10833.333,,1,3,14999.993999999999,2700,1000,1000.0,6,5,2,2,5000.0,0,0,13016.323,5,1
14,3,2,2,15,3,1.2,13,1,15,5,0.0,2147.313237604489,2159.212,10833.333,,1,3,14999.993999999999,2700,1000,1000.0,6,8,3,2,5000.0,0,0,12980.646,5,0
15,3,2,2,15,3,1.2,17,1,1,1,0.0,2415.1289168498915,2041.103,14166.667,,1,1,14999.993999999999,2700,1000,1000.0,12,14,5,2,10000.0,0,0,16581.796,5,0
16,3,2,5,15,3,1.2,16,2,3,1,0.0,1734.6727928446007,2908.501,13333.333,,1,3,14999.993999999999,2700,1000,1000.0,9,14,5,2,7500.0,0,0,15068.006,5,0
17,3,3,9,15,3,1.2,17,3,8,3,0.0,2071.4836006861055,2125.01,14166.667,,1,2,14999.993999999999,2700,1000,1000.0,11,2,1,2,9166.667,0,0,16238.151,5,0
18,3,1,10,15,3,1.2,17,4,9,3,0.0,2255.884058238167,2188.144,14166.667,,1,3,14999.993999999999,2700,1000,1000.0,13,5,2,2,10833.333,0,0,16422.551,5,0
19,3,2,2,16,4,2.0,16,1,18,6,0.0,1437.2367683034497,2713.818,8000.0,,1,3,9000.0,2700,1000,1000.0,12,14,5,2,6000.0,0,0,9437.237,5,1
20,3,3,9,16,4,2.0,14,3,5,2,0.0,1038.3300292618433,2456.087,7000.0,,1,2,9000.0,2700,1000,1000.0,8,17,6,2,4000.0,0,0,8038.33,5,0
21,3,3,15,16,4,2.0,14,5,11,4,1000.0,1073.2767772747054,2645.952,7000.0,,1,2,9000.0,2700,1000,0.0,11,8,3,2,5500.0,1,1,8073.277,5,0
22,3,1,1,16,4,2.0,15,1,16,6,0.0,1410.0075976328296,2047.114,7500.0,,1,1,9000.0,2700,1000,1000.0,7,8,3,2,3500.0,0,0,8910.008,5,0
23,3,3,3,16,4,2.0,14,1,17,6,0.0,1011.236338084061,2213.895,7000.0,,1,2,9000.0,2700,1000,1000.0,11,14,5,2,5500.0,0,0,8011.236,5,0
24,3,3,15,16,4,2.0,17,5,14,5,0.0,1026.6103708600347,2787.356,8500.0,,1,2,9000.0,2700,1000,1000.0,8,5,2,2,4000.0,0,0,9526.61,5,0
25,3,1,16,17,5,1.2,16,6,14,5,0.0,2203.4202793782842,2558.146,13333.333,,1,2,14999.993999999999,2700,1000,1000.0,10,8,3,2,8333.333,0,0,15536.753,5,1
26,3,3,18,17,5,1.2,17,6,17,6,0.0,2252.751088623315,2343.983,14166.667,,1,2,14999.993999999999,2700,1000,1000.0,8,8,3,2,6666.667,0,0,16419.418,5,0
27,3,3,6,17,5,1.2,15,2,3,1,0.0,2140.733722090375,2582.418,12500.0,,1,3,14999.993999999999,2700,1000,1000.0,8,14,5,2,6666.667,0,0,14640.734,5,0
28,3,2,8,17,5,1.2,16,3,6,2,0.0,1738.479351751344,2685.094,13333.333,,1,3,14999.993999999999,2700,1000,1000.0,9,17,6,2,7500.0,0,0,15071.812,5,0
29,3,2,11,17,5,1.2,12,4,5,2,1000.0,2022.8366000603396,2096.078,10000.0,,1,2,14999.993999999999,2700,1000,0.0,6,17,6,2,5000.0,1,-1,12022.837,5,0
30,3,3,9,17,5,1.2,15,3,6,2,0.0,2214.9962120474497,2621.261,12500.0,,1,3,14999.993999999999,2700,1000,1000.0,8,17,6,2,6666.667,0,0,14714.996,5,0
31,3,2,14,18,6,2.0,14,5,10,4,0.0,1376.7041417940104,2553.182,7000.0,,1,1,9000.0,2700,1000,1000.0,6,2,1,2,3000.0,0,0,8376.704,5,1
32,3,2,2,18,6,2.0,15,1,17,6,0.0,1061.5397834000478,2290.237,7500.0,,1,2,9000.0,2700,1000,1000.0,9,11,4,2,4500.0,0,0,8561.54,5,0
33,3,2,8,18,6,2.0,14,3,4,2,1000.0,1321.6786872885134,2533.144,7000.0,,1,1,9000.0,2700,1000,0.0,9,17,6,2,4500.0,1,-1,8321.679,5,0
34,3,3,12,18,6,2.0,15,4,9,3,0.0,1044.838816696468,2219.617,7500.0,,1,3,9000.0,2700,1000,1000.0,8,2,1,2,4000.0,0,0,8544.839,5,0
35,3,2,11,18,6,2.0,13,4,6,2,0.0,1163.1892252986493,2512.825,6500.0,,1,3,9000.0,2700,1000,1000.0,6,17,6,2,3000.0,0,0,7663.189,5,0
36,3,3,9,18,6,2.0,12,3,3,1,1000.0,1124.7903396141128,2053.57,6000.0,,1,3,9000.0,2700,1000,0.0,8,17,6,2,4000.0,1,1,7124.79,5,0
1,4,1,7,19,1,2.0,17,3,6,2,0.0,1319.776689798708,2409.293,8500.0,,1,3,9000.0,2700,1000,1000.0,13,2,1,2,6500.0,0,0,9819.777,5,1
2,4,3,3,19,1,2.0,15,1,18,6,0.0,1108.25754291352,2466.461,7500.0,,1,3,9000.0,2700,1000,1000.0,11,14,5,2,5500.0,0,0,8608.258,5,0
3,4,1,13,19,1,2.0,15,5,10,4,0.0,1473.7615783475069,2295.729,7500.0,,1,1,9000.0,2700,1000,1000.0,10,5,2,2,5000.0,0,0,8973.762,5,0
4,4,3,18,19,1,2.0,17,6,17,6,0.0,1234.4939886784875,2739.315,8500.0,,1,2,9000.0,2700,1000,1000.0,8,8,3,2,4000.0,0,0,9734.494,5,0
5,4,2,17,19,1,2.0,16,6,15,5,0.0,1278.2146365725882,2232.971,8000.0,,1,3,9000.0,2700,1000,1000.0,9,8,3,2,4500.0,0,0,9278.215,5,0
6,4,2,5,19,1,2.0,16,2,3,1,1000.0,1036.1804918337805,2775.0,8000.0,,1,3,9000.0,2700,1000,0.0,9,14,5,2,4500.0,1,-1,9036.18,5,0
7,4,2,5,20,2,1.2,13,2,18,6,0.0,2396.073082083892,2196.39,10833.333,,1,3,14999.993999999999,2700,1000,1000.0,6,11,4,2,5000.0,0,0,13229.406,5,1
8,4,1,16,20,2,1.2,13,6,11,4,0.0,1997.287552252563,2401.617,10833.333,,1,2,14999.993999999999,2700,1000,1000.0,7,5,2,2,5833.333,0,0,12830.621,5,0
9,4,3,6,20,2,1.2,17,2,5,2,0.0,1669.1786208082078,2773.47,14166.667,,1,2,14999.993999999999,2700,1000,1000.0,11,17,6,2,9166.667,0,0,15835.846,5,0
10,4,2,17,20,2,1.2,17,6,16,6,0.0,2128.9101612563154,2266.962,14166.667,,1,1,14999.993999999999,2700,1000,1000.0,9,8,3,2,7500.0,0,0,16295.577,5,0
11,4,1,7,20,2,1.2,12,3,1,1,0.0,1850.79144548973,2702.363,10000.0,,1,1,14999.993999999999,2700,1000,1000.0,7,14,5,2,5833.333,0,0,11850.791,5,0
12,4,2,17,20,2,1.2,12,6,11,4,0.0,1976.1575798547046,2108.553,10000.0,,1,2,14999.993999999999,2700,1000,1000.0,6,5,2,2,5000.0,0,0,11976.158,5,0
13,4,1,1,21,3,2.0,17,1,18,6,0.0,1427.6047011821736,2480.945,8500.0,,1,3,9000.0,2700,1000,1000.0,10,11,4,2,5000.0,0,0,9927.605,5,1
14,4,3,15,21,3,2.0,16,5,13,5,0.0,1048.5159972833987,2637.323,8000.0,,1,1,9000.0,2700,1000,1000.0,11,8,3,2,5500.0,0,0,9048.516,5,0
15,4,3,15,21,3,2.0,13,5,10,4,0.0,1472.4775368460628,2159.321,6500.0,,1,1,9000.0,2700,1000,1000.0,8,5,2,2,4000.0,0,0,7972.478,5,0
16,4,1,10,21,3,2.0,15,4,7,3,0.0,1155.424537893938,2067.227,7500.0,,1,1,9000.0,2700,1000,1000.0,7,17,6,2,3500.0,0,0,8655.425,5,0
17,4,3,12,21,3,2.0,13,4,7,3,0.0,1129.7436704095524,2938.413,6500.0,,1,1,9000.0,2700,1000,1000.0,8,2,1,2,4000.0,0,0,7629.744,5,0
18,4,1,4,21,3,2.0,17,2,3,1,0.0,1451.4130554110636,2789.052,8500.0,,1,3,9000.0,2700,1000,1000.0,10,14,5,2,5000.0,0,0,9951.413,5,0
19,4,3,9,22,4,1.2,15,3,6,2,0.0,1783.0537305910223,2822.782,12500.0,,1,3,14999.993999999999,2700,1000,1000.0,11,2,1,2,9166.667,0,0,14283.054,5,1
20,4,2,8,22,4,1.2,13,3,3,1,0.0,2183.6872744744624,2397.478,10833.333,,1,3,14999.993999999999,2700,1000,1000.0,9,17,6,2,7500.0,0,0,13017.02,5,0
21,4,3,6,22,4,1.2,16,2,4,2,1000.0,2478.1644529920586,2671.481,13333.333,,1,1,14999.993999999999,2700,1000,0.0,11,17,6,2,9166.667,1,-1,15811.497,5,0
22,4,3,6,22,4,1.2,14,2,2,1,0.0,2395.9668663062703,2724.738,11666.667,,1,2,14999.993999999999,2700,1000,1000.0,8,14,5,2,6666.667,0,0,14062.634,5,0
23,4,2,17,22,4,1.2,15,6,14,5,0.0,2312.3037450810675,2936.81,12500.0,,1,2,14999.993999999999,2700,1000,1000.0,6,5,2,2,5000.0,0,0,14812.304,5,0
24,4,1,10,22,4,1.2,12,4,4,2,0.0,1745.1663409205576,2674.99,10000.0,,1,1,14999.993999999999,2700,1000,1000.0,7,17,6,2,5833.333,0,0,11745.166,5,0
25,4,1,16,23,5,2.0,13,6,11,4,1000.0,1294.5857980415751,2511.206,6500.0,,1,2,9000.0,2700,1000,0.0,7,5,2,2,3500.0,1,-1,7794.586,5,1
26,4,3,3,23,5,2.0,12,1,15,5,0.0,1125.2301041658359,2758.934,6000.0,,1,3,9000.0,2700,1000,1000.0,8,11,4,2,4000.0,0,0,7125.23,5,0
27,4,2,2,23,5,2.0,13,1,15,5,1000.0,1290.9869854314245,2624.286,6500.0,,1,3,9000.0,2700,1000,0.0,9,11,4,2,4500.0,1,1,7790.987,5,0
28,4,3,9,23,5,2.0,13,3,4,2,0.0,1437.7810665187417,2029.263,6500.0,,1,1,9000.0,2700,1000,1000.0,5,14,5,2,2500.0,0,0,7937.781,5,0
29,4,3,18,23,5,2.0,13,6,13,5,0.0,1240.527616866374,2641.172,6500.0,,1,1,9000.0,2700,1000,1000.0,5,5,2,2,2500.0,0,0,7740.528,5,0
30,4,2,5,23,5,2.0,15,2,2,1,0.0,1101.7179715725915,2733.158,7500.0,,1,2,9000.0,2700,1000,1000.0,9,14,5,2,4500.0,0,0,8601.718,5,0
31,4,2,2,24,6,1.2,13,1,15,5,0.0,2003.0853728629188,2270.964,10833.333,,1,3,14999.993999999999,2700,1000,1000.0,9,11,4,2,7500.0,0,0,12836.418,5,1
32,4,1,4,24,6,1.2,14,2,18,6,1000.0,2061.7509890431224,2716.498,11666.667,,1,3,14999.993999999999,2700,1000,0.0,10,14,5,2,8333.333,1,-1,13728.418,5,0
33,4,2,17,24,6,1.2,17,6,16,6,0.0,1863.8149670869557,2917.332,14166.667,,1,1,14999.993999999999,2700,1000,1000.0,12,11,4,2,10000.0,0,0,16030.482,5,0
34,4,3,9,24,6,1.2,12,3,3,1,0.0,2473.8208916757276,2631.75,10000.0,,1,3,14999.993999999999,2700,1000,1000.0,5,14,5,2,4166.667,0,0,12473.821,5,0
35,4,3,12,24,6,1.2,16,4,10,4,1000.0,1857.295083818887,2904.097,13333.333,,1,1,14999.993999999999,2700,1000,0.0,11,5,2,2,9166.667,1,1,15190.628,5,0
