runTrialId,run,startCatPos,startId,blockId,runBlockId,speed,distance,startCat,targetId,targetCat,probeDur,bufferDur,itiDur,ts,tp,direction,targetCatPos,speedCueDur,blinkFixDur,sampleDur,feedbackDur,probeDist,probeId,probeCat,probeCatPos,probe_ts,probe_loc,optionCat,movementDur,participantId,speedCueTrial
36,1,2,11,6,6,2.0,15,4,14,5,0.0,1138.069886188688,2805.218,7500.0,,-1,2,8500.0,2700,1000,1000.0,6,5,2,2,3000.0,0,0,8638.07,2,0
1,2,3,15,7,1,2.0,13,5,2,1,1000.0,1036.208351822809,2512.421,6500.0,,-1,2,8500.0,2700,1000,0.0,7,8,3,2,3500.0,1,-1,7536.208,2,1
2,2,2,11,7,1,2.0,15,4,14,5,0.0,1100.4382493674111,2756.566,7500.0,,-1,2,8500.0,2700,1000,1000.0,9,2,1,2,4500.0,0,0,8600.438,2,0
3,2,3,6,7,1,2.0,12,2,12,4,0.0,1377.9368169985994,2705.801,6000.0,,-1,3,8500.0,2700,1000,1000.0,7,17,6,2,3500.0,0,0,7377.937,2,0
4,2,3,12,7,1,2.0,12,4,18,6,0.0,1180.6508912795566,2901.794,6000.0,,-1,3,8500.0,2700,1000,1000.0,7,5,2,2,3500.0,0,0,7180.651,2,0
5,2,1,13,7,1,2.0,12,5,1,1,0.0,1263.6372998037634,2603.793,6000.0,,-1,1,8500.0,2700,1000,1000.0,5,8,3,2,2500.0,0,0,7263.637,2,0
6,2,2,2,7,1,2.0,13,1,7,3,0.0,1440.24129190658,2836.149,6500.0,,-1,1,8500.0,2700,1000,1000.0,6,14,5,2,3000.0,0,0,7940.241,2,0
7,2,2,5,8,2,1.2,15,2,8,3,0.0,1713.2899196641893,2148.434,12500.0,,-1,2,14166.661,2700,1000,1000.0,6,17,6,2,5000.0,0,0,14213.29,2,1
8,2,2,8,8,2,1.2,12,3,14,5,0.0,1929.3550946501716,2463.528,10000.0,,-1,2,14166.661,2700,1000,1000.0,6,2,1,2,5000.0,0,0,11929.355,2,0
9,2,1,7,8,2,1.2,13,3,12,4,0.0,1883.050016865102,2547.986,10833.333,,-1,3,14166.661,2700,1000,1000.0,8,17,6,2,6666.667,0,0,12716.383,2,0
10,2,2,5,8,2,1.2,14,2,9,3,0.0,2010.4264557522126,2429.877,11666.667,,-1,3,14166.661,2700,1000,1000.0,9,14,5,2,7500.0,0,0,13677.093,2,0
11,2,1,10,8,2,1.2,13,4,15,5,0.0,2094.184984570156,2013.202,10833.333,,-1,3,14166.661,2700,1000,1000.0,8,2,1,2,6666.667,0,0,12927.518,2,0
12,2,1,10,8,2,1.2,14,4,14,5,0.0,1933.371374633779,2396.198,11666.667,,-1,2,14166.661,2700,1000,1000.0,8,2,1,2,6666.667,0,0,13600.038,2,0
13,2,2,8,9,3,2.0,17,3,9,3,1000.0,1160.5733103306238,2379.142,8500.0,,-1,3,8500.0,2700,1000,0.0,9,17,6,2,4500.0,1,-1,9660.573,2,1
14,2,3,12,9,3,2.0,12,4,18,6,0.0,1440.2898804179229,2652.823,6000.0,,-1,3,8500.0,2700,1000,1000.0,7,5,2,2,3500.0,0,0,7440.29,2,0
15,2,3,12,9,3,2.0,13,4,17,6,0.0,1215.6489490128859,2881.795,6500.0,,-1,2,8500.0,2700,1000,1000.0,7,5,2,2,3500.0,0,0,7715.649,2,0
16,2,3,18,9,3,2.0,12,6,6,2,1000.0,1350.8922642374605,2688.991,6000.0,,-1,3,8500.0,2700,1000,0.0,7,11,4,2,3500.0,1,1,7350.892,2,0
17,2,3,6,9,3,2.0,12,2,12,4,0.0,1246.8340778061508,2278.5,6000.0,,-1,3,8500.0,2700,1000,1000.0,7,17,6,2,3500.0,0,0,7246.834,2,0
18,2,3,18,9,3,2.0,16,6,2,1,0.0,1105.3950352502409,2179.505,8000.0,,-1,2,8500.0,2700,1000,1000.0,10,8,3,2,5000.0,0,0,9105.395,2,0
19,2,3,15,10,4,1.2,14,5,1,1,0.0,2328.9792041987544,2614.905,11666.667,,-1,1,14166.661,2700,1000,1000.0,10,5,2,2,8333.333,0,0,13995.646,2,1
20,2,2,17,10,4,1.2,12,6,5,2,0.0,2270.752266990905,2080.631,10000.0,,-1,2,14166.661,2700,1000,1000.0,6,11,4,2,5000.0,0,0,12270.752,2,0
21,2,3,15,10,4,1.2,12,5,3,1,0.0,1820.7401064961061,2592.456,10000.0,,-1,3,14166.661,2700,1000,1000.0,7,8,3,2,5833.333,0,0,11820.74,2,0
22,2,3,9,10,4,1.2,13,3,14,5,0.0,1964.0427021015128,2653.287,10833.333,,-1,2,14166.661,2700,1000,1000.0,10,17,6,2,8333.333,0,0,12797.376,2,0
23,2,3,6,10,4,1.2,16,2,8,3,0.0,2022.3889217985857,2778.723,13333.333,,-1,2,14166.661,2700,1000,1000.0,13,11,4,2,10833.333,0,0,15355.722,2,0
24,2,2,11,10,4,1.2,17,4,12,4,0.0,1681.931824566194,2729.491,14166.667,,-1,3,14166.661,2700,1000,1000.0,12,17,6,2,10000.0,0,0,15848.599,2,0
25,2,2,11,11,5,2.0,16,4,13,5,0.0,1202.7772574926953,2792.611,8000.0,,-1,1,8500.0,2700,1000,1000.0,9,2,1,2,4500.0,0,0,9202.777,2,1
26,2,3,15,11,5,2.0,17,5,16,6,0.0,1309.891224826384,2308.244,8500.0,,-1,1,8500.0,2700,1000,1000.0,10,5,2,2,5000.0,0,0,9809.891,2,0
27,2,2,5,11,5,2.0,12,2,11,4,0.0,1073.64788544903,2203.528,6000.0,,-1,2,8500.0,2700,1000,1000.0,6,17,6,2,3000.0,0,0,7073.648,2,0
28,2,3,9,11,5,2.0,16,3,11,4,0.0,1163.725358044721,2648.679,8000.0,,-1,2,8500.0,2700,1000,1000.0,10,17,6,2,5000.0,0,0,9163.725,2,0
29,2,2,5,11,5,2.0,15,2,8,3,0.0,1189.3188161260275,2554.848,7500.0,,-1,2,8500.0,2700,1000,1000.0,12,11,4,2,6000.0,0,0,8689.319,2,0
30,2,1,16,11,5,2.0,14,6,2,1,1000.0,1153.5480898355775,2950.503,7000.0,,-1,2,8500.0,2700,1000,0.0,8,8,3,2,4000.0,1,1,8153.548,2,0
31,2,2,8,12,6,1.2,15,3,11,4,1000.0,1767.0808980040033,2313.218,12500.0,,-1,2,14166.661,2700,1000,0.0,9,17,6,2,7500.0,1,-1,14267.081,2,1
32,2,1,10,12,6,1.2,15,4,13,5,0.0,2277.1375168264067,2432.308,12500.0,,-1,1,14166.661,2700,1000,1000.0,8,2,1,2,6666.667,0,0,14777.138,2,0
33,2,2,5,12,6,1.2,14,2,9,3,0.0,1963.6419580213294,2535.436,11666.667,,-1,3,14166.661,2700,1000,1000.0,9,14,5,2,7500.0,0,0,13630.309,2,0
34,2,1,16,12,6,1.2,13,6,3,1,0.0,1697.8139657735958,2126.29,10833.333,,-1,3,14166.661,2700,1000,1000.0,5,11,4,2,4166.667,0,0,12531.147,2,0
35,2,2,14,12,6,1.2,17,5,15,5,1000.0,2042.161768492515,2895.64,14166.667,,-1,3,14166.661,2700,1000,0.0,9,5,2,2,7500.0,1,1,16208.829,2,0
36,2,3,6,12,6,1.2,13,2,11,4,0.0,2432.3582419329964,2652.72,10833.333,,-1,2,14166.661,2700,1000,1000.0,7,17,6,2,5833.333,0,0,13265.691,2,0
1,3,3,15,13,1,1.2,14,5,1,1,0.0,2002.308470541744,2869.205,11666.667,,-1,1,14166.661,2700,1000,1000.0,7,8,3,2,5833.333,0,0,13668.975,2,1
2,3,2,11,13,1,1.2,13,4,16,6,0.0,1788.3123169547018,2743.275,10833.333,,-1,1,14166.661,2700,1000,1000.0,9,2,1,2,7500.0,0,0,12621.645,2,0
3,3,3,3,13,1,1.2,13,1,8,3,1000.0,2375.3293573302735,2939.073,10833.333,,-1,2,14166.661,2700,1000,0.0,7,14,5,2,5833.333,1,1,13208.662,2,0
4,3,1,13,13,1,1.2,13,5,18,6,0.0,2431.959874793566,2927.394,10833.333,,-1,3,14166.661,2700,1000,1000.0,8,5,2,2,6666.667,0,0,13265.293,2,0
5,3,3,9,13,1,1.2,15,3,12,4,1000.0,1686.5429561461824,2863.506,12500.0,,-1,3,14166.661,2700,1000,0.0,10,17,6,2,8333.333,1,-1,14186.543,2,0
6,3,3,12,13,1,1.2,16,4,14,5,0.0,2133.7141734663746,2947.73,13333.333,,-1,2,14166.661,2700,1000,1000.0,10,2,1,2,8333.333,0,0,15467.047,2,0
7,3,3,6,14,2,2.0,15,2,9,3,0.0,1017.3847251243924,2098.803,7500.0,,-1,3,8500.0,2700,1000,1000.0,10,14,5,2,5000.0,0,0,8517.385,2,1
8,3,1,10,14,2,2.0,17,4,11,4,0.0,1044.2286113788969,2444.775,8500.0,,-1,2,8500.0,2700,1000,1000.0,8,2,1,2,4000.0,0,0,9544.229,2,0
9,3,1,16,14,2,2.0,16,6,18,6,0.0,1235.6230852361564,2793.654,8000.0,,-1,3,8500.0,2700,1000,1000.0,11,5,2,2,5500.0,0,0,9235.623,2,0
10,3,1,7,14,2,2.0,14,3,11,4,1000.0,1206.3269966760176,2826.522,7000.0,,-1,2,8500.0,2700,1000,0.0,8,17,6,2,4000.0,1,-1,8206.327,2,0
11,3,1,7,14,2,2.0,16,3,9,3,0.0,1365.6890779291605,2086.676,8000.0,,-1,3,8500.0,2700,1000,1000.0,8,17,6,2,4000.0,0,0,9365.689,2,0
12,3,3,6,14,2,2.0,16,2,8,3,0.0,1281.2752138404064,2320.339,8000.0,,-1,2,8500.0,2700,1000,1000.0,13,11,4,2,6500.0,0,0,9281.275,2,0
13,3,3,12,15,3,1.2,15,4,15,5,0.0,2152.3030041569355,2934.571,12500.0,,-1,3,14166.661,2700,1000,1000.0,10,2,1,2,8333.333,0,0,14652.303,2,1
14,3,2,5,15,3,1.2,13,2,10,4,0.0,1962.5280551460926,2698.888,10833.333,,-1,1,14166.661,2700,1000,1000.0,9,14,5,2,7500.0,0,0,12795.861,2,0
15,3,1,7,15,3,1.2,17,3,8,3,0.0,2216.6983437822646,2716.158,14166.667,,-1,2,14166.661,2700,1000,1000.0,11,14,5,2,9166.667,0,0,16383.365,2,0
16,3,3,12,15,3,1.2,15,4,15,5,0.0,1971.899401087084,2160.487,12500.0,,-1,3,14166.661,2700,1000,1000.0,7,5,2,2,5833.333,0,0,14471.899,2,0
17,3,1,10,15,3,1.2,12,4,16,6,0.0,1713.3385308696088,2532.668,10000.0,,-1,1,14166.661,2700,1000,1000.0,8,2,1,2,6666.667,0,0,11713.339,2,0
18,3,3,6,15,3,1.2,14,2,10,4,0.0,1923.624383757867,2663.758,11666.667,,-1,1,14166.661,2700,1000,1000.0,7,17,6,2,5833.333,0,0,13590.291,2,0
19,3,1,1,16,4,2.0,16,1,3,1,0.0,1118.0145487533869,2850.182,8000.0,,-1,3,8500.0,2700,1000,1000.0,11,8,3,2,5500.0,0,0,9118.015,2,1
20,3,2,5,16,4,2.0,12,2,11,4,1000.0,1436.8037390050602,2326.479,6000.0,,-1,2,8500.0,2700,1000,0.0,9,14,5,2,4500.0,1,1,7436.804,2,0
21,3,3,12,16,4,2.0,17,4,13,5,1000.0,1350.6231818889607,2586.256,8500.0,,-1,1,8500.0,2700,1000,0.0,7,5,2,2,3500.0,1,1,9850.623,2,0
22,3,2,14,16,4,2.0,14,5,18,6,0.0,1016.0226429461566,2553.589,7000.0,,-1,3,8500.0,2700,1000,1000.0,9,5,2,2,4500.0,0,0,8016.023,2,0
23,3,2,8,16,4,2.0,14,3,12,4,0.0,1016.923907878875,2850.741,7000.0,,-1,3,8500.0,2700,1000,1000.0,9,17,6,2,4500.0,0,0,8016.924,2,0
24,3,1,1,16,4,2.0,13,1,6,2,0.0,1405.7331018859734,2617.713,6500.0,,-1,3,8500.0,2700,1000,1000.0,5,14,5,2,2500.0,0,0,7905.733,2,0
25,3,2,11,17,5,1.2,13,4,16,6,0.0,1808.8581302293965,2596.556,10833.333,,-1,1,14166.661,2700,1000,1000.0,6,5,2,2,5000.0,0,0,12642.191,2,1
26,3,1,13,17,5,1.2,16,5,15,5,0.0,2461.8441228981187,2253.603,13333.333,,-1,3,14166.661,2700,1000,1000.0,11,2,1,2,9166.667,0,0,15795.177,2,0
27,3,2,2,17,5,1.2,14,1,6,2,0.0,2323.2170552706507,2010.036,11666.667,,-1,3,14166.661,2700,1000,1000.0,9,11,4,2,7500.0,0,0,13989.884,2,0
28,3,3,3,17,5,1.2,16,1,5,2,0.0,2356.3535290190844,2508.776,13333.333,,-1,2,14166.661,2700,1000,1000.0,13,8,3,2,10833.333,0,0,15689.687,2,0
29,3,2,11,17,5,1.2,15,4,14,5,0.0,2047.409273103559,2651.927,12500.0,,-1,2,14166.661,2700,1000,1000.0,9,2,1,2,7500.0,0,0,14547.409,2,0
30,3,1,10,17,5,1.2,17,4,11,4,0.0,1685.9307892176485,2780.112,14166.667,,-1,2,14166.661,2700,1000,1000.0,11,17,6,2,9166.667,0,0,15852.598,2,0
31,3,2,5,18,6,2.0,15,2,8,3,1000.0,1430.1427059952402,2325.036,7500.0,,-1,2,8500.0,2700,1000,0.0,6,17,6,2,3000.0,1,1,8930.143,2,1
32,3,2,2,18,6,2.0,15,1,5,2,0.0,1473.937912862051,2376.566,7500.0,,-1,2,8500.0,2700,1000,1000.0,9,11,4,2,4500.0,0,0,8973.938,2,0
33,3,1,13,18,6,2.0,13,5,18,6,0.0,1057.9347260720065,2116.007,6500.0,,-1,3,8500.0,2700,1000,1000.0,8,5,2,2,4000.0,0,0,7557.935,2,0
34,3,1,13,18,6,2.0,14,5,17,6,0.0,1301.0882099458913,2590.24,7000.0,,-1,2,8500.0,2700,1000,1000.0,8,5,2,2,4000.0,0,0,8301.088,2,0
35,3,2,5,18,6,2.0,12,2,11,4,0.0,1223.3764731088565,2419.707,6000.0,,-1,2,8500.0,2700,1000,1000.0,6,17,6,2,3000.0,0,0,7223.376,2,0
36,3,3,18,18,6,2.0,15,6,3,1,0.0,1208.031493692855,2584.806,7500.0,,-1,3,8500.0,2700,1000,1000.0,7,11,4,2,3500.0,0,0,8708.031,2,0
1,4,3,15,19,1,2.0,16,5,17,6,0.0,1360.7983717176082,2117.97,8000.0,,-1,2,8500.0,2700,1000,1000.0,10,5,2,2,5000.0,0,0,9360.798,2,1
2,4,1,13,19,1,2.0,15,5,16,6,0.0,1192.340077412026,2111.297,7500.0,,-1,1,8500.0,2700,1000,1000.0,8,5,2,2,4000.0,0,0,8692.34,2,0
3,4,2,17,19,1,2.0,15,6,2,1,0.0,1142.2630393782047,2546.137,7500.0,,-1,2,8500.0,2700,1000,1000.0,9,8,3,2,4500.0,0,0,8642.263,2,0
4,4,3,15,19,1,2.0,12,5,3,1,1000.0,1063.3214740341436,2730.001,6000.0,,-1,3,8500.0,2700,1000,0.0,7,8,3,2,3500.0,1,-1,7063.321,2,0
5,4,2,14,19,1,2.0,17,5,15,5,1000.0,1480.4268920142667,2679.412,8500.0,,-1,3,8500.0,2700,1000,0.0,12,2,1,2,6000.0,1,-1,9980.427,2,0
6,4,2,8,19,1,2.0,15,3,11,4,0.0,1191.4351740280658,2329.318,7500.0,,-1,2,8500.0,2700,1000,1000.0,9,17,6,2,4500.0,0,0,8691.435,2,0
7,4,3,9,20,2,1.2,12,3,15,5,0.0,2343.3479102170977,2086.008,10000.0,,-1,3,14166.661,2700,1000,1000.0,7,2,1,2,5833.333,0,0,12343.348,2,1
8,4,1,7,20,2,1.2,14,3,11,4,0.0,2086.7720292764748,2221.713,11666.667,,-1,2,14166.661,2700,1000,1000.0,11,14,5,2,9166.667,0,0,13753.439,2,0
9,4,3,15,20,2,1.2,13,5,2,1,0.0,2015.3079833007387,2254.363,10833.333,,-1,2,14166.661,2700,1000,1000.0,7,8,3,2,5833.333,0,0,12848.641,2,0
10,4,1,16,20,2,1.2,17,6,17,6,0.0,1882.8588573955456,2811.723,14166.667,,-1,2,14166.661,2700,1000,1000.0,14,2,1,2,11666.667,0,0,16049.526,2,0
11,4,3,9,20,2,1.2,14,3,13,5,1000.0,2377.8186180692765,2396.277,11666.667,,-1,1,14166.661,2700,1000,0.0,7,2,1,2,5833.333,1,1,14044.486,2,0
12,4,1,1,20,2,1.2,16,1,3,1,0.0,2018.5259037869519,2235.394,13333.333,,-1,3,14166.661,2700,1000,1000.0,8,11,4,2,6666.667,0,0,15351.859,2,0
13,4,1,1,21,3,2.0,12,1,7,3,0.0,1409.2525648923202,2965.561,6000.0,,-1,1,8500.0,2700,1000,1000.0,5,14,5,2,2500.0,0,0,7409.253,2,1
14,4,2,11,21,3,2.0,14,4,15,5,0.0,1199.9381208539414,2127.87,7000.0,,-1,3,8500.0,2700,1000,1000.0,9,2,1,2,4500.0,0,0,8199.938,2,0
15,4,2,2,21,3,2.0,17,1,3,1,0.0,1031.075881961234,2919.02,8500.0,,-1,3,8500.0,2700,1000,1000.0,9,11,4,2,4500.0,0,0,9531.076,2,0
16,4,1,1,21,3,2.0,15,1,4,2,1000.0,1095.6654760251743,2706.863,7500.0,,-1,1,8500.0,2700,1000,0.0,8,11,4,2,4000.0,1,-1,8595.665,2,0
17,4,2,11,21,3,2.0,12,4,17,6,0.0,1095.029802775835,2440.711,6000.0,,-1,2,8500.0,2700,1000,1000.0,6,5,2,2,3000.0,0,0,7095.03,2,0
18,4,1,1,21,3,2.0,12,1,7,3,0.0,1161.1275636161754,2469.382,6000.0,,-1,1,8500.0,2700,1000,1000.0,5,14,5,2,2500.0,0,0,7161.128,2,0
19,4,2,2,22,4,1.2,16,1,4,2,0.0,1939.5431481909927,2946.995,13333.333,,-1,1,14166.661,2700,1000,1000.0,12,8,3,2,10000.0,0,0,15272.876,2,1
20,4,1,1,22,4,1.2,15,1,4,2,0.0,2188.9807359090105,2881.126,12500.0,,-1,1,14166.661,2700,1000,1000.0,8,11,4,2,6666.667,0,0,14688.981,2,0
21,4,3,12,22,4,1.2,17,4,13,5,0.0,2251.6348887129784,2104.902,14166.667,,-1,1,14166.661,2700,1000,1000.0,13,17,6,2,10833.333,0,0,16418.302,2,0
22,4,3,18,22,4,1.2,16,6,2,1,0.0,2484.880646392611,2628.737,13333.333,,-1,2,14166.661,2700,1000,1000.0,10,8,3,2,8333.333,0,0,15818.214,2,0
23,4,3,12,22,4,1.2,16,4,14,5,0.0,1729.5551438860728,2052.907,13333.333,,-1,2,14166.661,2700,1000,1000.0,7,5,2,2,5833.333,0,0,15062.888,2,0
24,4,3,9,22,4,1.2,13,3,14,5,0.0,1684.5763428400371,2102.588,10833.333,,-1,2,14166.661,2700,1000,1000.0,10,17,6,2,8333.333,0,0,12517.909,2,0
25,4,2,2,23,5,2.0,14,1,6,2,1000.0,1180.2822956009882,2244.913,7000.0,,-1,3,8500.0,2700,1000,0.0,6,14,5,2,3000.0,1,1,8180.282,2,1
26,4,3,3,23,5,2.0,16,1,5,2,0.0,1372.9518952857482,2675.895,8000.0,,-1,2,8500.0,2700,1000,1000.0,7,14,5,2,3500.0,0,0,9372.952,2,0
27,4,3,3,23,5,2.0,15,1,6,2,0.0,1394.4283053618958,2075.711,7500.0,,-1,3,8500.0,2700,1000,1000.0,7,14,5,2,3500.0,0,0,8894.428,2,0
28,4,1,7,23,5,2.0,17,3,8,3,0.0,1308.0236823888922,2502.334,8500.0,,-1,2,8500.0,2700,1000,1000.0,11,14,5,2,5500.0,0,0,9808.024,2,0
29,4,2,5,23,5,2.0,13,2,10,4,1000.0,1443.6821680465935,2127.094,6500.0,,-1,1,8500.0,2700,1000,0.0,9,14,5,2,4500.0,1,-1,7943.682,2,0
30,4,2,8,23,5,2.0,17,3,9,3,0.0,1039.9527095672163,2565.068,8500.0,,-1,3,8500.0,2700,1000,1000.0,9,17,6,2,4500.0,0,0,9539.953,2,0
31,4,1,1,24,6,1.2,13,1,6,2,0.0,2293.9177697863347,2443.997,10833.333,,-1,3,14166.661,2700,1000,1000.0,8,11,4,2,6666.667,0,0,13127.251,2,1
32,4,3,12,24,6,1.2,17,4,13,5,0.0,2400.98738034538,2389.35,14166.667,,-1,1,14166.661,2700,1000,1000.0,10,2,1,2,8333.333,0,0,16567.654,2,0
33,4,3,15,24,6,1.2,15,5,18,6,0.0,2304.808756715444,2977.59,12500.0,,-1,3,14166.661,2700,1000,1000.0,10,5,2,2,8333.333,0,0,14804.809,2,0
34,4,2,2,24,6,1.2,12,1,8,3,0.0,2216.9090849677114,2773.661,10000.0,,-1,2,14166.661,2700,1000,1000.0,9,11,4,2,7500.0,0,0,12216.909,2,0
35,4,3,12,24,6,1.2,17,4,13,5,0.0,1755.2388931667238,2190.43,14166.667,,-1,1,14166.661,2700,1000,1000.0,10,2,1,2,8333.333,0,0,15921.906,2,0
36,4,1,1,24,6,1.2,14,1,5,2,0.0,2042.0668042415496,2809.012,11666.667,,-1,2,14166.661,2700,1000,1000.0,8,11,4,2,6666.667,0,0,13708.734,2,0
