runTrialId,run,startCatPos,startId,blockId,runBlockId,speed,distance,startCat,targetId,targetCat,probeDur,bufferDur,itiDur,ts,tp,direction,targetCatPos,speedCueDur,blinkFixDur,sampleDur,feedbackDur,probeDist,probeId,probeCat,probeCatPos,probe_ts,probe_loc,optionCat,movementDur,participantId,speedCueTrial
29,1,3,15,5,5,2.0,17,5,14,5,0.0,1361.0636056601445,2217.846,8500.0,,1,2,8500.0,2700,1000,1000.0,8,5,2,2,4000.0,0,0,9861.064,0,0
30,1,1,16,5,5,2.0,12,6,10,4,1000.0,1285.9635440657403,2313.411,6000.0,,1,1,8500.0,2700,1000,0.0,7,5,2,2,3500.0,1,1,7285.964,0,0
31,1,3,15,6,6,1.2,16,5,13,5,0.0,1681.6859697814944,2173.304,13333.333,,1,1,14166.661,2700,1000,1000.0,8,5,2,2,6666.667,0,0,15015.019,0,1
32,1,2,2,6,6,1.2,14,1,16,6,0.0,2303.698741360267,2245.858,11666.667,,1,1,14166.661,2700,1000,1000.0,9,11,4,2,7500.0,0,0,13970.366,0,0
33,1,2,14,6,6,1.2,15,5,11,4,1000.0,1800.641522064096,2042.625,12500.0,,1,2,14166.661,2700,1000,0.0,6,2,1,2,5000.0,1,1,14300.642,0,0
34,1,2,5,6,6,1.2,13,2,18,6,0.0,1684.3661302821354,2833.046,10833.333,,1,3,14166.661,2700,1000,1000.0,6,11,4,2,5000.0,0,0,12517.699,0,0
35,1,3,9,6,6,1.2,14,3,5,2,0.0,2351.013793688592,2522.017,11666.667,,1,2,14166.661,2700,1000,1000.0,11,2,1,2,9166.667,0,0,14017.681,0,0
36,1,2,8,6,6,1.2,17,3,7,3,0.0,2431.0287256183374,2892.473,14166.667,,1,1,14166.661,2700,1000,1000.0,9,17,6,2,7500.0,0,0,16597.696,0,0
1,2,3,9,7,1,1.2,13,3,4,2,0.0,1711.0162624679347,2950.661,10833.333,,1,1,14166.661,2700,1000,1000.0,8,17,6,2,6666.667,0,0,12544.349,0,1
2,2,1,7,7,1,1.2,12,3,1,1,0.0,1734.162965539297,2544.55,10000.0,,1,1,14166.661,2700,1000,1000.0,7,14,5,2,5833.333,0,0,11734.163,0,0
3,2,2,8,7,1,1.2,14,3,4,2,1000.0,2138.499326573072,2173.696,11666.667,,1,1,14166.661,2700,1000,0.0,9,17,6,2,7500.0,1,1,13805.166,0,0
4,2,2,2,7,1,1.2,12,1,14,5,0.0,2295.5358598458447,2369.061,10000.0,,1,2,14166.661,2700,1000,1000.0,6,8,3,2,5000.0,0,0,12295.536,0,0
5,2,1,4,7,1,1.2,14,2,18,6,0.0,2043.9098781259672,2290.837,11666.667,,1,3,14166.661,2700,1000,1000.0,10,14,5,2,8333.333,0,0,13710.577,0,0
6,2,1,1,7,1,1.2,16,1,17,6,1000.0,2308.849074446525,2318.204,13333.333,,1,2,14166.661,2700,1000,0.0,13,14,5,2,10833.333,1,1,15642.182,0,0
7,2,1,10,8,2,2.0,14,4,6,2,0.0,1476.1776857920715,2933.091,7000.0,,1,3,8500.0,2700,1000,1000.0,7,17,6,2,3500.0,0,0,8476.178,0,1
8,2,2,17,8,2,2.0,12,6,11,4,0.0,1191.234876026956,2251.049,6000.0,,1,2,8500.0,2700,1000,1000.0,9,8,3,2,4500.0,0,0,7191.235,0,0
