runTrialId,run,startCatPos,startId,blockId,runBlockId,speed,distance,startCat,targetId,targetCat,probeDur,bufferDur,itiDur,ts,tp,direction,targetCatPos,speedCueDur,blinkFixDur,sampleDur,feedbackDur,probeDist,probeId,probeCat,probeCatPos,probe_ts,probe_loc,optionCat,movementDur,participantId,speedCueTrial
36,1,2,11,6,6,1.2,17,4,12,4,0.0,2258.4788167475517,2560.35,14166.667,,-1,3,14999.993999999999,2700,1000,1000.0,12,17,6,2,10000.0,0,0,16425.146,3,0
1,2,1,7,7,1,1.2,12,3,13,5,0.0,2027.9097496546203,2915.716,10000.0,,-1,1,14999.993999999999,2700,1000,1000.0,8,17,6,2,6666.667,0,0,12027.91,3,1
2,2,2,5,7,1,1.2,16,2,7,3,0.0,2207.787471444954,2591.383,13333.333,,-1,1,14999.993999999999,2700,1000,1000.0,12,11,4,2,10000.0,0,0,15541.12,3,0
3,2,3,12,7,1,1.2,12,4,18,6,1000.0,1745.635101395452,2034.079,10000.0,,-1,3,14999.993999999999,2700,1000,0.0,7,5,2,2,5833.333,1,1,11745.635,3,0
4,2,1,7,7,1,1.2,14,3,11,4,0.0,1802.6883636733796,2641.456,11666.667,,-1,2,14999.993999999999,2700,1000,1000.0,8,17,6,2,6666.667,0,0,13469.355,3,0
5,2,3,3,7,1,1.2,14,1,7,3,0.0,1681.1066001530603,2648.036,11666.667,,-1,1,14999.993999999999,2700,1000,1000.0,10,11,4,2,8333.333,0,0,13347.774,3,0
6,2,1,13,7,1,1.2,16,5,15,5,0.0,1740.4738466050899,2196.982,13333.333,,-1,3,14999.993999999999,2700,1000,1000.0,11,2,1,2,9166.667,0,0,15073.807,3,0
7,2,1,16,8,2,2.0,13,6,3,1,0.0,1225.5115993790469,2810.658,6500.0,,-1,3,9000.0,2700,1000,1000.0,5,11,4,2,2500.0,0,0,7725.512,3,1
8,2,3,3,8,2,2.0,13,1,8,3,0.0,1391.5934457010735,2430.583,6500.0,,-1,2,9000.0,2700,1000,1000.0,10,11,4,2,5000.0,0,0,7891.593,3,0
9,2,1,7,8,2,2.0,12,3,13,5,0.0,1023.5293925815852,2583.375,6000.0,,-1,1,9000.0,2700,1000,1000.0,8,17,6,2,4000.0,0,0,7023.529,3,0
10,2,2,2,8,2,2.0,16,1,4,2,0.0,1000.9897512440314,2611.533,8000.0,,-1,1,9000.0,2700,1000,1000.0,9,11,4,2,4500.0,0,0,9000.99,3,0
11,2,2,5,8,2,2.0,13,2,10,4,0.0,1176.700913100775,2104.533,6500.0,,-1,1,9000.0,2700,1000,1000.0,6,17,6,2,3000.0,0,0,7676.701,3,0
12,2,2,8,8,2,2.0,13,3,13,5,1000.0,1271.2361860259664,2071.349,6500.0,,-1,1,9000.0,2700,1000,0.0,6,2,1,2,3000.0,1,-1,7771.236,3,0
13,2,3,6,9,3,1.2,12,2,12,4,0.0,2033.5879609071249,2422.856,10000.0,,-1,3,14999.993999999999,2700,1000,1000.0,7,17,6,2,5833.333,0,0,12033.588,3,1
14,2,3,18,9,3,1.2,14,6,4,2,0.0,1719.5931952557698,2542.665,11666.667,,-1,1,14999.993999999999,2700,1000,1000.0,10,8,3,2,8333.333,0,0,13386.26,3,0
15,2,3,18,9,3,1.2,16,6,2,1,0.0,1667.2916510287964,2963.016,13333.333,,-1,2,14999.993999999999,2700,1000,1000.0,10,8,3,2,8333.333,0,0,15000.625,3,0
16,2,3,9,9,3,1.2,12,3,15,5,0.0,1767.0618690934514,2530.75,10000.0,,-1,3,14999.993999999999,2700,1000,1000.0,7,2,1,2,5833.333,0,0,11767.062,3,0
17,2,3,6,9,3,1.2,15,2,9,3,0.0,2037.776057575428,2419.715,12500.0,,-1,3,14999.993999999999,2700,1000,1000.0,10,14,5,2,8333.333,0,0,14537.776,3,0
18,2,3,15,9,3,1.2,14,5,1,1,0.0,1875.262040041487,2346.417,11666.667,,-1,1,14999.993999999999,2700,1000,1000.0,10,5,2,2,8333.333,0,0,13541.929,3,0
19,2,2,14,10,4,2.0,14,5,18,6,0.0,1338.9365116603547,2198.134,7000.0,,-1,3,9000.0,2700,1000,1000.0,9,5,2,2,4500.0,0,0,8338.937,3,1
20,2,1,13,10,4,2.0,16,5,15,5,1000.0,1106.2826031153254,2734.91,8000.0,,-1,3,9000.0,2700,1000,0.0,11,2,1,2,5500.0,1,1,9106.283,3,0
21,2,3,12,10,4,2.0,13,4,17,6,0.0,1419.7595603536238,2930.959,6500.0,,-1,2,9000.0,2700,1000,1000.0,10,2,1,2,5000.0,0,0,7919.76,3,0
22,2,3,9,10,4,2.0,15,3,12,4,0.0,1084.182861329351,2821.372,7500.0,,-1,3,9000.0,2700,1000,1000.0,10,17,6,2,5000.0,0,0,8584.183,3,0
23,2,1,1,10,4,2.0,12,1,7,3,0.0,1443.155819429667,2531.409,6000.0,,-1,1,9000.0,2700,1000,1000.0,5,14,5,2,2500.0,0,0,7443.156,3,0
24,2,1,13,10,4,2.0,15,5,16,6,0.0,1366.632075683428,2975.845,7500.0,,-1,1,9000.0,2700,1000,1000.0,8,5,2,2,4000.0,0,0,8866.632,3,0
25,2,3,12,11,5,1.2,16,4,14,5,0.0,2366.9812839250408,2864.657,13333.333,,-1,2,14999.993999999999,2700,1000,1000.0,10,2,1,2,8333.333,0,0,15700.314,3,1
26,2,1,16,11,5,1.2,14,6,2,1,0.0,1918.1378334799158,2570.885,11666.667,,-1,2,14999.993999999999,2700,1000,1000.0,8,8,3,2,6666.667,0,0,13584.805,3,0
27,2,1,4,11,5,1.2,12,2,10,4,0.0,1680.2050276903847,2281.235,10000.0,,-1,1,14999.993999999999,2700,1000,1000.0,8,14,5,2,6666.667,0,0,11680.205,3,0
28,2,3,15,11,5,1.2,15,5,18,6,1000.0,1669.7406729978056,2262.724,12500.0,,-1,3,14999.993999999999,2700,1000,0.0,10,5,2,2,8333.333,1,-1,14169.741,3,0
29,2,3,18,11,5,1.2,14,6,4,2,0.0,2405.147171227211,2097.214,11666.667,,-1,1,14999.993999999999,2700,1000,1000.0,7,11,4,2,5833.333,0,0,14071.814,3,0
30,2,1,1,11,5,1.2,13,1,6,2,1000.0,2023.6465384019343,2247.056,10833.333,,-1,3,14999.993999999999,2700,1000,0.0,8,11,4,2,6666.667,1,-1,12856.98,3,0
31,2,2,14,12,6,2.0,17,5,15,5,0.0,1422.5516915099315,2856.795,8500.0,,-1,3,9000.0,2700,1000,1000.0,12,2,1,2,6000.0,0,0,9922.552,3,1
32,2,2,2,12,6,2.0,14,1,6,2,0.0,1024.9131678808512,2510.992,7000.0,,-1,3,9000.0,2700,1000,1000.0,9,11,4,2,4500.0,0,0,8024.913,3,0
33,2,2,17,12,6,2.0,12,6,5,2,0.0,1497.9810352974487,2404.721,6000.0,,-1,2,9000.0,2700,1000,1000.0,9,8,3,2,4500.0,0,0,7497.981,3,0
34,2,3,18,12,6,2.0,13,6,5,2,1000.0,1218.3024301487815,2178.636,6500.0,,-1,2,9000.0,2700,1000,0.0,7,11,4,2,3500.0,1,1,7718.302,3,0
35,2,1,13,12,6,2.0,14,5,17,6,0.0,1200.5405724346263,2949.543,7000.0,,-1,2,9000.0,2700,1000,1000.0,8,5,2,2,4000.0,0,0,8200.541,3,0
36,2,3,6,12,6,2.0,17,2,7,3,0.0,1163.731765274974,2493.08,8500.0,,-1,1,9000.0,2700,1000,1000.0,13,11,4,2,6500.0,0,0,9663.732,3,0
1,3,1,1,13,1,2.0,16,1,3,1,0.0,1045.7599485486073,2457.443,8000.0,,-1,3,9000.0,2700,1000,1000.0,11,8,3,2,5500.0,0,0,9045.76,3,1
2,3,3,6,13,1,2.0,14,2,10,4,1000.0,1318.4093085742143,2142.27,7000.0,,-1,1,9000.0,2700,1000,0.0,7,17,6,2,3500.0,1,-1,8318.409,3,0
3,3,3,18,13,1,2.0,12,6,6,2,0.0,1084.742100530827,2894.678,6000.0,,-1,3,9000.0,2700,1000,1000.0,7,11,4,2,3500.0,0,0,7084.742,3,0
4,3,3,12,13,1,2.0,12,4,18,6,1000.0,1424.1233104578055,2064.546,6000.0,,-1,3,9000.0,2700,1000,0.0,7,5,2,2,3500.0,1,1,7424.123,3,0
5,3,2,11,13,1,2.0,16,4,13,5,0.0,1203.660275800738,2693.73,8000.0,,-1,1,9000.0,2700,1000,1000.0,9,2,1,2,4500.0,0,0,9203.66,3,0
6,3,3,12,13,1,2.0,14,4,16,6,0.0,1373.6459167949263,2261.964,7000.0,,-1,1,9000.0,2700,1000,1000.0,7,5,2,2,3500.0,0,0,8373.646,3,0
7,3,3,3,14,2,1.2,13,1,8,3,0.0,2350.7887885400714,2554.144,10833.333,,-1,2,14999.993999999999,2700,1000,1000.0,7,14,5,2,5833.333,0,0,13184.122,3,1
8,3,3,6,14,2,1.2,14,2,10,4,0.0,2269.145821191884,2201.487,11666.667,,-1,1,14999.993999999999,2700,1000,1000.0,10,14,5,2,8333.333,0,0,13935.813,3,0
9,3,1,13,14,2,1.2,17,5,14,5,0.0,1716.3455880017834,2215.082,14166.667,,-1,2,14999.993999999999,2700,1000,1000.0,14,17,6,2,11666.667,0,0,15883.013,3,0
10,3,3,9,14,2,1.2,17,3,10,4,0.0,1764.9845661607324,2829.61,14166.667,,-1,1,14999.993999999999,2700,1000,1000.0,10,17,6,2,8333.333,0,0,15931.652,3,0
11,3,3,3,14,2,1.2,17,1,4,2,0.0,2361.126639507078,2541.693,14166.667,,-1,1,14999.993999999999,2700,1000,1000.0,10,11,4,2,8333.333,0,0,16527.794,3,0
12,3,1,10,14,2,1.2,17,4,11,4,0.0,1860.9366101332946,2597.789,14166.667,,-1,2,14999.993999999999,2700,1000,1000.0,11,17,6,2,9166.667,0,0,16027.604,3,0
13,3,1,4,15,3,2.0,12,2,10,4,1000.0,1473.2027627362124,2639.569,6000.0,,-1,1,9000.0,2700,1000,0.0,8,14,5,2,4000.0,1,-1,7473.203,3,1
14,3,2,8,15,3,2.0,14,3,12,4,0.0,1187.4629904762678,2462.904,7000.0,,-1,3,9000.0,2700,1000,1000.0,9,17,6,2,4500.0,0,0,8187.463,3,0
15,3,2,5,15,3,2.0,16,2,7,3,0.0,1367.8876408810809,2629.113,8000.0,,-1,1,9000.0,2700,1000,1000.0,9,14,5,2,4500.0,0,0,9367.888,3,0
16,3,2,17,15,3,2.0,17,6,18,6,0.0,1067.3486041513083,2793.745,8500.0,,-1,3,9000.0,2700,1000,1000.0,9,8,3,2,4500.0,0,0,9567.349,3,0
17,3,1,10,15,3,2.0,15,4,13,5,0.0,1494.37775979231,2307.294,7500.0,,-1,1,9000.0,2700,1000,1000.0,8,2,1,2,4000.0,0,0,8994.378,3,0
18,3,2,17,15,3,2.0,14,6,3,1,0.0,1088.723847985701,2292.621,7000.0,,-1,3,9000.0,2700,1000,1000.0,6,11,4,2,3000.0,0,0,8088.724,3,0
19,3,3,6,16,4,1.2,13,2,11,4,0.0,2263.1717357115285,2513.977,10833.333,,-1,2,14999.993999999999,2700,1000,1000.0,7,17,6,2,5833.333,0,0,13096.505,3,1
20,3,2,5,16,4,1.2,12,2,11,4,0.0,1973.5924602726498,2808.631,10000.0,,-1,2,14999.993999999999,2700,1000,1000.0,6,17,6,2,5000.0,0,0,11973.592,3,0
21,3,2,17,16,4,1.2,16,6,1,1,0.0,2002.5972748703164,2162.96,13333.333,,-1,1,14999.993999999999,2700,1000,1000.0,9,8,3,2,7500.0,0,0,15335.93,3,0
22,3,2,8,16,4,1.2,16,3,10,4,1000.0,2169.896095819916,2686.686,13333.333,,-1,1,14999.993999999999,2700,1000,0.0,9,17,6,2,7500.0,1,-1,15503.229,3,0
23,3,2,17,16,4,1.2,17,6,18,6,0.0,1684.882380424419,2468.427,14166.667,,-1,3,14999.993999999999,2700,1000,1000.0,9,8,3,2,7500.0,0,0,15851.549,3,0
24,3,3,18,16,4,1.2,16,6,2,1,1000.0,1697.4748772754394,2772.045,13333.333,,-1,2,14999.993999999999,2700,1000,0.0,7,11,4,2,5833.333,1,1,15030.808,3,0
25,3,1,7,17,5,2.0,15,3,10,4,0.0,1319.790439229892,2852.133,7500.0,,-1,1,9000.0,2700,1000,1000.0,8,17,6,2,4000.0,0,0,8819.79,3,1
26,3,1,4,17,5,2.0,15,2,7,3,0.0,1477.8156791793983,2305.919,7500.0,,-1,1,9000.0,2700,1000,1000.0,8,14,5,2,4000.0,0,0,8977.816,3,0
27,3,1,4,17,5,2.0,12,2,10,4,0.0,1412.0261289116872,2116.942,6000.0,,-1,1,9000.0,2700,1000,1000.0,8,14,5,2,4000.0,0,0,7412.026,3,0
28,3,2,11,17,5,2.0,15,4,14,5,0.0,1121.6098882755455,2064.777,7500.0,,-1,2,9000.0,2700,1000,1000.0,9,2,1,2,4500.0,0,0,8621.61,3,0
29,3,2,8,17,5,2.0,16,3,10,4,0.0,1295.240080206654,2566.295,8000.0,,-1,1,9000.0,2700,1000,1000.0,9,17,6,2,4500.0,0,0,9295.24,3,0
30,3,1,10,17,5,2.0,14,4,14,5,0.0,1335.7970732967885,2750.694,7000.0,,-1,2,9000.0,2700,1000,1000.0,8,2,1,2,4000.0,0,0,8335.797,3,0
31,3,3,18,18,6,1.2,15,6,3,1,1000.0,2019.0784448659067,2513.65,12500.0,,-1,3,14999.993999999999,2700,1000,0.0,10,8,3,2,8333.333,1,-1,14519.078,3,1
32,3,3,15,18,6,1.2,17,5,16,6,0.0,2231.1071146838735,2944.252,14166.667,,-1,1,14999.993999999999,2700,1000,1000.0,10,5,2,2,8333.333,0,0,16397.774,3,0
33,3,2,8,18,6,1.2,14,3,12,4,0.0,1977.4072557292168,2634.732,11666.667,,-1,3,14999.993999999999,2700,1000,1000.0,9,17,6,2,7500.0,0,0,13644.074,3,0
34,3,1,7,18,6,1.2,17,3,8,3,0.0,1756.3338649542238,2485.535,14166.667,,-1,2,14999.993999999999,2700,1000,1000.0,11,14,5,2,9166.667,0,0,15923.001,3,0
35,3,3,12,18,6,1.2,14,4,16,6,0.0,2436.54584205325,2970.477,11666.667,,-1,1,14999.993999999999,2700,1000,1000.0,10,2,1,2,8333.333,0,0,14103.213,3,0
36,3,1,10,18,6,1.2,15,4,13,5,0.0,2216.6224948234035,2553.733,12500.0,,-1,1,14999.993999999999,2700,1000,1000.0,8,2,1,2,6666.667,0,0,14716.622,3,0
1,4,3,9,19,1,1.2,16,3,11,4,0.0,2223.4421221943503,2161.536,13333.333,,-1,2,14999.993999999999,2700,1000,1000.0,10,17,6,2,8333.333,0,0,15556.775,3,1
2,4,1,13,19,1,1.2,17,5,14,5,1000.0,1781.5363346295187,2962.136,14166.667,,-1,2,14999.993999999999,2700,1000,0.0,11,2,1,2,9166.667,1,-1,15948.203,3,0
3,4,2,14,19,1,1.2,16,5,16,6,0.0,1865.9419840550872,2239.237,13333.333,,-1,1,14999.993999999999,2700,1000,1000.0,9,5,2,2,7500.0,0,0,15199.275,3,0
4,4,1,4,19,1,1.2,15,2,7,3,0.0,1686.2976363289415,2500.624,12500.0,,-1,1,14999.993999999999,2700,1000,1000.0,11,11,4,2,9166.667,0,0,14186.298,3,0
5,4,1,10,19,1,1.2,15,4,13,5,0.0,2107.1144512654164,2438.633,12500.0,,-1,1,14999.993999999999,2700,1000,1000.0,11,17,6,2,9166.667,0,0,14607.114,3,0
6,4,2,14,19,1,1.2,12,5,2,1,0.0,1865.3833595767426,2786.262,10000.0,,-1,2,14999.993999999999,2700,1000,1000.0,6,8,3,2,5000.0,0,0,11865.383,3,0
7,4,1,13,20,2,2.0,12,5,1,1,0.0,1187.8734766884793,2868.458,6000.0,,-1,1,9000.0,2700,1000,1000.0,5,8,3,2,2500.0,0,0,7187.873,3,1
8,4,1,1,20,2,2.0,15,1,4,2,0.0,1019.7518794159222,2127.853,7500.0,,-1,1,9000.0,2700,1000,1000.0,11,8,3,2,5500.0,0,0,8519.752,3,0
9,4,2,17,20,2,2.0,13,6,4,2,0.0,1158.4695702989482,2314.285,6500.0,,-1,1,9000.0,2700,1000,1000.0,6,11,4,2,3000.0,0,0,7658.47,3,0
10,4,1,7,20,2,2.0,17,3,8,3,0.0,1325.8305292320042,2675.456,8500.0,,-1,2,9000.0,2700,1000,1000.0,8,17,6,2,4000.0,0,0,9825.831,3,0
11,4,3,12,20,2,2.0,15,4,15,5,0.0,1067.4529779376007,2261.58,7500.0,,-1,3,9000.0,2700,1000,1000.0,10,2,1,2,5000.0,0,0,8567.453,3,0
12,4,3,6,20,2,2.0,12,2,12,4,0.0,1305.852688741117,2328.295,6000.0,,-1,3,9000.0,2700,1000,1000.0,7,17,6,2,3500.0,0,0,7305.853,3,0
13,4,1,4,21,3,1.2,16,2,6,2,0.0,1690.8118819392835,2883.57,13333.333,,-1,3,14999.993999999999,2700,1000,1000.0,8,14,5,2,6666.667,0,0,15024.145,3,1
14,4,3,18,21,3,1.2,17,6,1,1,1000.0,1692.763810436754,2228.749,14166.667,,-1,1,14999.993999999999,2700,1000,0.0,13,5,2,2,10833.333,1,1,15859.431,3,0
15,4,2,8,21,3,1.2,15,3,11,4,0.0,2245.533214012779,2742.628,12500.0,,-1,2,14999.993999999999,2700,1000,1000.0,6,2,1,2,5000.0,0,0,14745.533,3,0
16,4,1,16,21,3,1.2,13,6,3,1,0.0,2349.8899911471394,2664.47,10833.333,,-1,3,14999.993999999999,2700,1000,1000.0,5,11,4,2,4166.667,0,0,13183.223,3,0
17,4,1,10,21,3,1.2,13,4,15,5,1000.0,1849.8605107274104,2088.473,10833.333,,-1,3,14999.993999999999,2700,1000,0.0,8,2,1,2,6666.667,1,1,12683.194,3,0
18,4,2,17,21,3,1.2,14,6,3,1,0.0,2384.2578683167226,2081.199,11666.667,,-1,3,14999.993999999999,2700,1000,1000.0,9,8,3,2,7500.0,0,0,14050.925,3,0
19,4,1,10,22,4,2.0,13,4,15,5,0.0,1461.9458137831862,2683.375,6500.0,,-1,3,9000.0,2700,1000,1000.0,8,2,1,2,4000.0,0,0,7961.946,3,1
20,4,1,7,22,4,2.0,13,3,12,4,0.0,1412.1335849780023,2090.524,6500.0,,-1,3,9000.0,2700,1000,1000.0,8,17,6,2,4000.0,0,0,7912.134,3,0
21,4,2,8,22,4,2.0,15,3,11,4,0.0,1129.6423124467435,2992.027,7500.0,,-1,2,9000.0,2700,1000,1000.0,9,17,6,2,4500.0,0,0,8629.642,3,0
22,4,1,7,22,4,2.0,16,3,9,3,0.0,1131.4312658321578,2790.153,8000.0,,-1,3,9000.0,2700,1000,1000.0,11,14,5,2,5500.0,0,0,9131.431,3,0
23,4,1,13,22,4,2.0,13,5,18,6,0.0,1131.0412119434657,2369.585,6500.0,,-1,3,9000.0,2700,1000,1000.0,8,5,2,2,4000.0,0,0,7631.041,3,0
24,4,3,15,22,4,2.0,16,5,17,6,0.0,1178.9770505827832,2765.504,8000.0,,-1,2,9000.0,2700,1000,1000.0,10,5,2,2,5000.0,0,0,9178.977,3,0
25,4,2,17,23,5,1.2,13,6,4,2,0.0,2180.7524271548577,2543.725,10833.333,,-1,1,14999.993999999999,2700,1000,1000.0,9,8,3,2,7500.0,0,0,13014.085,3,1
26,4,3,3,23,5,1.2,14,1,7,3,0.0,2006.365348544498,2376.683,11666.667,,-1,1,14999.993999999999,2700,1000,1000.0,10,11,4,2,8333.333,0,0,13673.032,3,0
27,4,2,8,23,5,1.2,12,3,14,5,1000.0,1840.1512081180567,2982.545,10000.0,,-1,2,14999.993999999999,2700,1000,0.0,6,2,1,2,5000.0,1,1,11840.151,3,0
28,4,2,14,23,5,1.2,15,5,17,6,1000.0,1766.9564641525317,2526.942,12500.0,,-1,2,14999.993999999999,2700,1000,0.0,12,2,1,2,10000.0,1,-1,14266.956,3,0
29,4,2,11,23,5,1.2,13,4,16,6,0.0,1965.792633713046,2318.296,10833.333,,-1,1,14999.993999999999,2700,1000,1000.0,9,2,1,2,7500.0,0,0,12799.126,3,0
30,4,2,11,23,5,1.2,16,4,13,5,0.0,1918.997199460822,2300.268,13333.333,,-1,1,14999.993999999999,2700,1000,1000.0,9,2,1,2,7500.0,0,0,15252.33,3,0
31,4,1,16,24,6,2.0,17,6,17,6,0.0,1241.4021603375718,2452.26,8500.0,,-1,2,9000.0,2700,1000,1000.0,14,2,1,2,7000.0,0,0,9741.402,3,1
32,4,1,13,24,6,2.0,13,5,18,6,0.0,1468.8576118087938,2013.868,6500.0,,-1,3,9000.0,2700,1000,1000.0,5,8,3,2,2500.0,0,0,7968.858,3,0
33,4,1,7,24,6,2.0,16,3,9,3,0.0,1111.5258092704848,2676.055,8000.0,,-1,3,9000.0,2700,1000,1000.0,8,17,6,2,4000.0,0,0,9111.526,3,0
