runTrialId,run,startCatPos,startId,blockId,runBlockId,speed,distance,startCat,targetId,targetCat,probeDur,bufferDur,itiDur,ts,tp,direction,targetCatPos,speedCueDur,blinkFixDur,sampleDur,feedbackDur,probeDist,probeId,probeCat,probeCatPos,probe_ts,probe_loc,optionCat,movementDur,participantId,speedCueTrial
12,4,2,17,20,2,1.2,12,6,11,4,0.0,1923.1542640218663,2180.059,10000.0,,1,2,14999.993999999999,2700,1000,1000.0,6,5,2,2,5000.0,0,0,11923.154,1,0
13,4,1,13,21,3,2.0,14,5,9,3,0.0,1429.8738689602762,2703.972,7000.0,,1,3,9000.0,2700,1000,1000.0,7,2,1,2,3500.0,0,0,8429.874,1,1
14,4,2,11,21,3,2.0,17,4,10,4,0.0,1121.1815385473699,2364.747,8500.0,,1,1,9000.0,2700,1000,1000.0,12,5,2,2,6000.0,0,0,9621.182,1,0
15,4,3,15,21,3,2.0,17,5,14,5,0.0,1464.9181234481437,2430.427,8500.0,,1,2,9000.0,2700,1000,1000.0,11,8,3,2,5500.0,0,0,9964.918,1,0
16,4,1,7,21,3,2.0,15,3,4,2,0.0,1369.0121369209232,2751.197,7500.0,,1,1,9000.0,2700,1000,1000.0,10,17,6,2,5000.0,0,0,8869.012,1,0
17,4,1,1,21,3,2.0,12,1,13,5,0.0,1258.567537320834,2638.162,6000.0,,1,1,9000.0,2700,1000,1000.0,7,8,3,2,3500.0,0,0,7258.568,1,0
18,4,3,15,21,3,2.0,13,5,10,4,1000.0,1054.2122590174802,2279.288,6500.0,,1,1,9000.0,2700,1000,0.0,8,5,2,2,4000.0,1,-1,7554.212,1,0
19,4,2,11,22,4,1.2,17,4,10,4,0.0,2088.3454663417187,2981.217,14166.667,,1,1,14999.993999999999,2700,1000,1000.0,9,2,1,2,7500.0,0,0,16255.012,1,1
20,4,2,5,22,4,1.2,12,2,17,6,1000.0,2452.347447552994,2723.377,10000.0,,1,2,14999.993999999999,2700,1000,0.0,9,14,5,2,7500.0,1,-1,12452.347,1,0
21,4,1,1,22,4,1.2,15,1,16,6,0.0,2314.327728482829,2807.836,12500.0,,1,1,14999.993999999999,2700,1000,1000.0,7,8,3,2,5833.333,0,0,14814.328,1,0
22,4,3,18,22,4,1.2,12,6,12,4,0.0,2020.4321145633958,2772.324,10000.0,,1,3,14999.993999999999,2700,1000,1000.0,5,5,2,2,4166.667,0,0,12020.432,1,0
