run,block,distance,speed,category,category_start_id,image_id,trial_in_run,trial,category_id,start_id,target_id,target_cat,target_cat_pos,start_cat,start_cat_pos,direction,speed_cue_dur,blink_dur,sample_dur,feedback_dur,iti_dur,probe_dur,buffer_dur,ts,trial_dur,visual,is_probe,probe_dist,probe_id,probe_cat,probe_cat_pos,probe_ts,option_cat,option_cat_pos,option_id,probe_correct_pos,probe_option_pos,subject,session
1,1,16,1.6,leg,2,leg_2,1,1,6,12,10,5,2,6,2,1,11.25,2500,1000,1000,2801.7101384058606,0,1249.5547719166736,10000.0,18562.514910322534,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,16,1.6,food,2,food_2,2,2,8,16,14,7,2,8,2,1,0.0,2500,1000,1000,2706.6299504821422,0,1813.6745945703485,10000.0,19020.304545052488,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,17,1.6,hand,2,hand_2,3,3,1,2,1,1,1,1,2,1,0.0,2500,1000,1000,2943.470338308774,0,1453.4510572509996,10625.0,19521.921395559773,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,15,1.6,shape,2,shape_2,4,4,9,18,15,8,1,9,2,1,0.0,2500,1000,1000,2092.539349607194,0,1288.6418841325958,9375.0,17256.18123373979,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,14,1.6,animal,1,animal_1,5,5,4,7,3,2,1,4,1,1,0.0,2500,1000,1000,2160.8772405658465,0,1356.8345687935594,8750.0,16767.711809359404,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,14,1.6,face,1,face_1,6,6,3,5,1,1,1,3,1,1,0.0,2500,1000,1000,2042.1801958020108,0,1634.724237724051,8750.0,16926.904433526062,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,13,1.6,house,2,house_2,7,7,2,4,17,9,1,2,2,1,0.0,2500,1000,1000,2179.977008265325,0,1345.0888530003326,8125.0,16150.065861265657,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,14,1.6,object,1,object_1,8,8,7,13,9,5,1,7,1,1,0.0,2500,1000,1000,2956.0357559212775,0,1321.189001608881,8750.0,17527.22475753016,1,0,0,0,0,0,0.0,,,,0,,1,1
1,1,13,1.6,tool,2,tool_2,9,9,5,10,5,3,1,5,2,1,0.0,2500,1000,1000,2081.9146163840346,0,1361.9504004251119,8125.0,16068.865016809146,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,14,2.0,face,1,face_1,10,10,3,5,1,1,1,3,1,1,9.0,2500,1000,1000,2603.605452033988,0,1030.1543947691825,7000.0,15142.75984680317,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,17,2.0,food,1,food_1,11,11,8,15,14,7,2,8,1,1,0.0,2500,1000,1000,2244.200753319966,1000,1370.2281613317182,8500.0,17614.428914651686,1,1,12,9,5,1,6000.0,6.0,2.0,12.0,1,-1.0,1,1
1,2,12,2.0,house,1,house_1,12,12,2,3,15,8,1,2,1,1,0.0,2500,1000,1000,2704.359550890387,0,1063.7595063635208,6000.0,14268.119057253909,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,15,2.0,animal,2,animal_2,13,13,4,8,5,3,1,4,2,1,0.0,2500,1000,1000,2136.0500714136597,0,1296.621810957113,7500.0,15432.671882370772,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,15,2.0,object,2,object_2,14,14,7,14,11,6,1,7,2,1,0.0,2500,1000,1000,2056.352760912777,0,1359.7032376391737,7500.0,15416.05599855195,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,17,2.0,hand,2,hand_2,15,15,1,2,1,1,1,1,2,1,0.0,2500,1000,1000,2901.2424382796053,0,1152.089532323358,8500.0,17053.331970602965,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,16,2.0,shape,2,shape_2,16,16,9,18,16,8,2,9,2,1,0.0,2500,1000,1000,2111.382038900596,0,1399.2911860052595,8000.0,16010.673224905855,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,12,2.0,leg,1,leg_1,17,17,6,11,5,3,1,6,1,1,0.0,2500,1000,1000,2315.7637970561473,0,1422.8493238512644,6000.0,14238.613120907412,1,0,0,0,0,0,0.0,,,,0,,1,1
1,2,12,2.0,tool,1,tool_1,18,18,5,9,3,2,1,5,1,1,0.0,2500,1000,1000,2123.625642520296,1000,1449.5732551971478,6000.0,15073.198897717444,1,1,6,15,8,1,3000.0,9.0,2.0,18.0,1,-1.0,1,1
1,3,15,1.6,animal,2,animal_2,19,19,4,8,5,3,1,4,2,1,11.25,2500,1000,1000,2822.099734263559,0,1488.5464363538683,9375.0,18196.896170617427,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,17,1.6,tool,1,tool_1,20,20,5,9,8,4,2,5,1,1,0.0,2500,1000,1000,2465.55368593501,0,1724.252003004017,10625.0,19314.80568893903,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,12,1.6,house,1,house_1,21,21,2,3,15,8,1,2,1,1,0.0,2500,1000,1000,2184.994406805802,0,1584.757506437762,7500.0,15769.751913243565,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,15,1.6,food,1,food_1,22,22,8,15,12,6,2,8,1,1,0.0,2500,1000,1000,2611.2522809607985,0,1473.4380622828091,9375.0,17959.69034324361,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,17,1.6,leg,1,leg_1,23,23,6,11,10,5,2,6,1,1,0.0,2500,1000,1000,2737.9256825764037,0,1331.2721405349457,10625.0,19194.19782311135,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,12,1.6,shape,1,shape_1,24,24,9,17,11,6,1,9,1,1,0.0,2500,1000,1000,2171.9348466014103,0,1487.4268478667116,7500.0,15659.361694468123,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,13,1.6,face,2,face_2,25,25,3,6,1,1,1,3,2,1,0.0,2500,1000,1000,2106.071268831073,0,1646.4087772351554,8125.0,16377.480046066228,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,12,1.6,hand,1,hand_1,26,26,1,1,13,7,1,1,1,1,0.0,2500,1000,1000,2224.8101190505654,0,1762.3363501509575,7500.0,15987.146469201523,0,0,0,0,0,0,0.0,,,,0,,1,1
1,3,16,1.6,object,2,object_2,27,27,7,14,12,6,2,7,2,1,0.0,2500,1000,1000,2185.421119055337,0,1651.937285921363,10000.0,18337.3584049767,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,13,2.0,food,2,food_2,28,28,8,16,11,6,1,8,2,1,9.0,2500,1000,1000,2559.505231122921,1000,1123.8623343755094,6500.0,15692.36756549843,0,1,7,5,3,1,3500.0,4.0,2.0,8.0,1,-1.0,1,1
1,4,14,2.0,object,1,object_1,29,29,7,13,9,5,1,7,1,1,0.0,2500,1000,1000,2527.516089298729,0,1302.1325194477363,7000.0,15329.648608746465,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,17,2.0,leg,2,leg_2,30,30,6,12,11,6,1,6,2,1,0.0,2500,1000,1000,2481.157636617947,1000,1448.176494202182,8500.0,17929.334130820127,0,1,12,6,3,2,6000.0,4.0,1.0,7.0,1,-1.0,1,1
1,4,13,2.0,shape,1,shape_1,31,31,9,17,12,6,2,9,1,1,0.0,2500,1000,1000,2078.5481321570946,0,1465.4789020453557,6500.0,14544.02703420245,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,16,2.0,animal,1,animal_1,32,32,4,7,5,3,1,4,1,1,0.0,2500,1000,1000,2291.356605580755,0,1013.3676241710881,8000.0,15804.724229751842,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,13,2.0,hand,1,hand_1,33,33,1,1,14,7,2,1,1,1,0.0,2500,1000,1000,2037.8125820142823,0,1401.5219077702536,6500.0,14439.334489784536,0,0,0,0,0,0,0.0,,,,0,,1,1
1,4,15,2.0,tool,2,tool_2,34,34,5,10,7,4,1,5,2,1,0.0,2500,1000,1000,2810.239168857406,1000,1178.4838394671738,7500.0,16988.72300832458,0,1,7,17,9,1,3500.0,10.0,2.0,20.0,1,-1.0,1,1
1,4,14,2.0,face,2,face_2,35,35,3,6,2,1,2,3,2,1,0.0,2500,1000,1000,2236.7125302071604,1000,1056.7473851531106,7000.0,15793.45991536027,0,1,9,15,8,1,4500.0,9.0,2.0,18.0,1,-1.0,1,1
1,4,16,2.0,house,2,house_2,36,36,2,4,2,1,2,2,2,1,0.0,2500,1000,1000,2507.699445594599,0,1094.3454384292795,8000.0,16102.044884023879,0,0,0,0,0,0,0.0,,,,0,,1,1
2,1,16,2.0,object,2,object_2,1,37,7,14,12,6,2,7,2,1,9.0,2500,1000,1000,2050.3221104668,0,1114.4516401848987,8000.0,15673.773750651699,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,15,2.0,face,1,face_1,2,38,3,5,2,1,2,3,1,1,0.0,2500,1000,1000,2889.8637570427472,0,1408.58917006002,7500.0,16298.452927102768,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,13,2.0,leg,1,leg_1,3,39,6,11,6,3,2,6,1,1,0.0,2500,1000,1000,2169.8984875797437,0,1164.2938518038754,6500.0,14334.192339383619,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,14,2.0,food,2,food_2,4,40,8,16,12,6,2,8,2,1,0.0,2500,1000,1000,2269.820311533321,0,1111.0785405120937,7000.0,14880.898852045415,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,13,2.0,tool,1,tool_1,5,41,5,9,4,2,2,5,1,1,0.0,2500,1000,1000,2182.5414817407127,0,1218.306089983949,6500.0,14400.847571724662,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,14,2.0,shape,1,shape_1,6,42,9,17,13,7,1,9,1,1,0.0,2500,1000,1000,2273.539300802378,0,1466.7296160829162,7000.0,15240.268916885294,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,17,2.0,animal,1,animal_1,7,43,4,7,6,3,2,4,1,1,0.0,2500,1000,1000,2977.6733486777534,0,1348.6071283263136,8500.0,17326.280477004068,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,12,2.0,hand,2,hand_2,8,44,1,2,14,7,2,1,2,1,0.0,2500,1000,1000,2309.879426308087,0,1425.7069128628607,6000.0,14235.586339170948,1,0,0,0,0,0,0.0,,,,0,,1,1
2,1,13,2.0,house,1,house_1,9,45,2,3,16,8,2,2,1,1,0.0,2500,1000,1000,2517.710667483899,0,1011.126094475052,6500.0,14528.836761958952,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,12,1.6,tool,1,tool_1,10,46,5,9,3,2,1,5,1,1,11.25,2500,1000,1000,2347.738907877543,0,1623.5921554778026,7500.0,15982.581063355346,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,12,1.6,hand,2,hand_2,11,47,1,2,14,7,2,1,2,1,0.0,2500,1000,1000,2984.359406642822,0,1800.9487817161732,7500.0,16785.308188358995,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,13,1.6,shape,1,shape_1,12,48,9,17,12,6,2,9,1,1,0.0,2500,1000,1000,2450.470519739705,0,1556.2825261331539,8125.0,16631.753045872858,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,16,1.6,food,1,food_1,13,49,8,15,13,7,1,8,1,1,0.0,2500,1000,1000,2232.0556792694447,0,1653.139187166138,10000.0,18385.19486643558,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,12,1.6,leg,1,leg_1,14,50,6,11,5,3,1,6,1,1,0.0,2500,1000,1000,2027.6944263581163,0,1541.398313952529,7500.0,15569.092740310645,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,14,1.6,house,2,house_2,15,51,2,4,18,9,2,2,2,1,0.0,2500,1000,1000,2498.613847743005,0,1273.0290788595219,8750.0,17021.642926602526,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,15,1.6,face,1,face_1,16,52,3,5,2,1,2,3,1,1,0.0,2500,1000,1000,2558.3608523478733,1000,1706.1616287599106,9375.0,19139.522481107786,1,1,11,16,8,2,6875.0,9.0,1.0,17.0,1,-1.0,1,1
2,2,16,1.6,animal,2,animal_2,17,53,4,8,6,3,2,4,2,1,0.0,2500,1000,1000,2362.691812052159,0,1691.510691395794,10000.0,18554.202503447952,1,0,0,0,0,0,0.0,,,,0,,1,1
2,2,15,1.6,object,1,object_1,18,54,7,13,10,5,2,7,1,1,0.0,2500,1000,1000,2094.672081592646,0,1752.9229095604285,9375.0,17722.594991153073,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,16,2.0,animal,2,animal_2,19,55,4,8,6,3,2,4,2,1,9.0,2500,1000,1000,2115.956313581473,1000,1298.896049487087,8000.0,16923.85236306856,1,1,12,2,1,2,6000.0,2.0,1.0,3.0,-1,1.0,1,1
2,3,17,2.0,house,2,house_2,20,56,2,4,3,2,1,2,2,1,0.0,2500,1000,1000,2544.1699220702108,0,1032.8637427076146,8500.0,16577.033664777824,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,12,2.0,food,1,food_1,21,57,8,15,9,5,1,8,1,1,0.0,2500,1000,1000,2234.7002505563037,0,1104.0209148407312,6000.0,13838.721165397033,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,16,2.0,tool,2,tool_2,22,58,5,10,8,4,2,5,2,1,0.0,2500,1000,1000,2010.7855036584442,0,1008.1703893530773,8000.0,15518.955893011522,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,15,2.0,object,1,object_1,23,59,7,13,10,5,2,7,1,1,0.0,2500,1000,1000,2237.226045744439,0,1185.9496810783542,7500.0,15423.175726822792,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,17,2.0,shape,2,shape_2,24,60,9,18,17,9,1,9,2,1,0.0,2500,1000,1000,2938.7093361846437,0,1376.9303780715861,8500.0,17315.639714256227,1,0,0,0,0,0,0.0,,,,0,,1,1
2,3,15,2.0,face,2,face_2,25,61,3,6,3,2,1,3,2,1,0.0,2500,1000,1000,2657.567839729356,0,1026.4532033409434,7500.0,15684.0210430703,1,0,0,0,0,0,0.0,,,,0,,1,1
