run,block,distance,speed,category,category_start_id,image_id,trial_in_run,trial,category_id,start_id,target_id,category_target_id,direction,speed_cue_dur,blink_dur,sample_dur,feedback_dur,iti_dur,probe_dur,buffer_dur,ts,trial_dur,visual,target_cat,target_cat_pos,start_cat,start_cat_pos,is_probe,probe_dist,probe_id,probe_cat,probe_cat_pos,probe_ts,option_cat,option_cat_pos,option_id,probe_correct_pos,probe_option_pos,subject,session
4,1,15,2.0,house,1,house_1,3,111,2,3,18,2,1,0.0,2500,1000,1000,2485.2580911954674,0,1027.3007085164525,7500.0,15512.55879971192,1,9,2,2,1,0,0,0,0,0,0.0,,,,0,,1,1
4,1,17,2.0,tool,2,tool_2,4,112,5,10,9,1,1,0.0,2500,1000,1000,2600.7780136910765,1000,1394.8406813873316,8500.0,17995.61869507841,1,5,1,5,2,1,13,5,3,1,6500.0,2.0,2.0,4.0,-1,1.0,1,1
4,1,15,2.0,food,1,food_1,5,113,8,15,12,2,1,0.0,2500,1000,1000,2671.7962085410563,0,1012.7402553178802,7500.0,15684.536463858936,1,6,2,8,1,0,0,0,0,0,0.0,,,,0,,1,1
4,1,13,2.0,animal,2,animal_2,6,114,4,8,3,1,1,0.0,2500,1000,1000,2333.966642055171,0,1395.3708540174807,6500.0,14729.337496072652,1,2,1,4,2,0,0,0,0,0,0.0,,,,0,,1,1
4,1,12,2.0,shape,1,shape_1,7,115,9,17,11,1,1,0.0,2500,1000,1000,2083.499093507129,0,1210.80011832086,6000.0,13794.299211827989,1,6,1,9,1,0,0,0,0,0,0.0,,,,0,,1,1
4,1,16,2.0,hand,1,hand_1,8,116,1,1,17,1,1,0.0,2500,1000,1000,2833.2246535866407,0,1098.9446300684824,8000.0,16432.169283655123,1,9,1,1,1,0,0,0,0,0,0.0,,,,0,,1,1
4,1,13,2.0,leg,2,leg_2,9,117,6,12,7,1,1,0.0,2500,1000,1000,2874.629843322683,1000,1302.9607426659493,6500.0,16177.590585988633,1,4,1,6,2,1,8,2,1,2,4000.0,0.0,1.0,-1.0,1,-1.0,1,1
4,2,15,1.6,shape,1,shape_1,10,118,9,17,14,2,1,11.25,2500,1000,1000,2159.4401706107506,0,1323.6338293494384,9375.0,17369.32399996019,1,7,2,9,1,0,0,0,0,0,0.0,,,,0,,1,1
4,2,13,1.6,food,2,food_2,11,119,8,16,11,1,1,0.0,2500,1000,1000,2430.1963242145393,0,1480.3491913144471,8125.0,16535.545515528986,1,6,1,8,2,0,0,0,0,0,0.0,,,,0,,1,1
4,2,17,1.6,hand,2,hand_2,12,120,1,2,1,1,1,0.0,2500,1000,1000,2075.3370873251015,0,1254.8240255001333,10625.0,18455.161112825233,1,1,1,1,2,0,0,0,0,0,0.0,,,,0,,1,1
4,2,13,1.6,face,1,face_1,13,121,3,5,18,2,1,0.0,2500,1000,1000,2456.105695208322,0,1638.2943178520313,8125.0,16719.400013060353,1,9,2,3,1,0,0,0,0,0,0.0,,,,0,,1,1
4,2,16,1.6,tool,1,tool_1,14,122,5,9,7,1,1,0.0,2500,1000,1000,2981.304193007298,0,1413.726219529362,10000.0,18895.03041253666,1,4,1,5,1,0,0,0,0,0,0.0,,,,0,,1,1
4,2,15,1.6,object,2,object_2,15,123,7,14,11,1,1,0.0,2500,1000,1000,2253.176551157438,0,1671.3400189537901,9375.0,17799.516570111227,1,6,1,7,2,0,0,0,0,0,0.0,,,,0,,1,1
4,2,12,1.6,leg,2,leg_2,16,124,6,12,6,2,1,0.0,2500,1000,1000,2235.2346265496108,0,1622.4340510796076,7500.0,15857.668677629219,1,3,2,6,2,0,0,0,0,0,0.0,,,,0,,1,1
4,2,12,1.6,house,1,house_1,17,125,2,3,15,1,1,0.0,2500,1000,1000,2916.8040961768193,0,1316.713712018996,7500.0,16233.517808195815,1,8,1,2,1,0,0,0,0,0,0.0,,,,0,,1,1
4,2,14,1.6,animal,1,animal_1,18,126,4,7,3,1,1,0.0,2500,1000,1000,2417.0698260954027,0,1288.4023135148354,8750.0,16955.47213961024,1,2,1,4,1,0,0,0,0,0,0.0,,,,0,,1,1
4,3,14,2.0,shape,2,shape_2,19,127,9,18,14,2,1,9.0,2500,1000,1000,2802.334672965377,0,1242.5843133688525,7000.0,15553.918986334229,1,7,2,9,2,0,0,0,0,0,0.0,,,,0,,1,1
4,3,14,2.0,animal,1,animal_1,20,128,4,7,3,1,1,0.0,2500,1000,1000,2449.0547199264843,0,1025.783201654663,7000.0,14974.837921581147,1,2,1,4,1,0,0,0,0,0,0.0,,,,0,,1,1
4,3,17,2.0,hand,2,hand_2,21,129,1,2,1,1,1,0.0,2500,1000,1000,2742.1982355901005,1000,1255.8899277209005,8500.0,17998.088163311,1,1,1,1,2,1,8,10,5,2,4000.0,4.0,1.0,7.0,1,-1.0,1,1
4,3,13,2.0,object,2,object_2,22,130,7,14,9,1,1,0.0,2500,1000,1000,2582.2563215201294,1000,1122.7653011427606,6500.0,15705.02162266289,1,5,1,7,2,1,8,4,2,2,4000.0,1.0,1.0,1.0,1,-1.0,1,1
4,3,14,2.0,tool,1,tool_1,23,131,5,9,5,1,1,0.0,2500,1000,1000,2709.3064213052153,0,1344.3545119236026,7000.0,15553.660933228817,1,3,1,5,1,0,0,0,0,0,0.0,,,,0,,1,1
4,3,16,2.0,food,2,food_2,24,132,8,16,14,2,1,0.0,2500,1000,1000,2435.3162378082116,0,1366.8137173701866,8000.0,16302.129955178398,1,7,2,8,2,0,0,0,0,0,0.0,,,,0,,1,1
4,3,16,2.0,leg,1,leg_1,25,133,6,11,9,1,1,0.0,2500,1000,1000,2658.6365279415822,0,1428.6148283034836,8000.0,16587.251356245066,1,5,1,6,1,0,0,0,0,0,0.0,,,,0,,1,1
4,3,15,2.0,face,1,face_1,26,134,3,5,2,2,1,0.0,2500,1000,1000,2788.6523662959917,0,1332.3941086422751,7500.0,16121.046474938266,1,1,2,3,1,0,0,0,0,0,0.0,,,,0,,1,1
4,3,12,2.0,house,2,house_2,27,135,2,4,16,2,1,0.0,2500,1000,1000,2016.052151885114,0,1300.685309976961,6000.0,13816.737461862074,1,8,2,2,2,0,0,0,0,0,0.0,,,,0,,1,1
4,4,14,1.6,shape,2,shape_2,28,136,9,18,14,2,1,11.25,2500,1000,1000,2764.1623361318752,0,1634.3005867397437,8750.0,17659.71292287162,1,7,2,9,2,0,0,0,0,0,0.0,,,,0,,1,1
4,4,16,1.6,leg,1,leg_1,29,137,6,11,9,1,1,0.0,2500,1000,1000,2393.2679670390803,0,1288.5277528311176,10000.0,18181.7957198702,1,5,1,6,1,0,0,0,0,0,0.0,,,,0,,1,1
4,4,13,1.6,tool,2,tool_2,30,138,5,10,5,1,1,0.0,2500,1000,1000,2481.6552413966633,0,1533.1041324963521,8125.0,16639.759373893015,1,3,1,5,2,0,0,0,0,0,0.0,,,,0,,1,1
4,4,16,1.6,object,1,object_1,31,139,7,13,11,1,1,0.0,2500,1000,1000,2984.176809171826,1000,1645.160106081417,10000.0,20129.336915253243,1,6,1,7,1,1,8,3,2,1,5000.0,1.0,2.0,2.0,-1,1.0,1,1
4,4,14,1.6,hand,1,hand_1,32,140,1,1,15,1,1,0.0,2500,1000,1000,2345.6068764663037,0,1699.3332122344189,8750.0,17294.94008870072,1,8,1,1,1,0,0,0,0,0,0.0,,,,0,,1,1
4,4,15,1.6,food,1,food_1,33,141,8,15,12,2,1,0.0,2500,1000,1000,2156.768130314275,0,1544.6827687740195,9375.0,17576.450899088293,1,6,2,8,1,0,0,0,0,0,0.0,,,,0,,1,1
4,4,17,1.6,animal,2,animal_2,34,142,4,8,7,1,1,0.0,2500,1000,1000,2214.994295859988,1000,1442.5180617776869,10625.0,19782.512357637675,1,4,1,4,2,1,9,17,9,1,5625.0,8.0,2.0,16.0,1,-1.0,1,1
4,4,12,1.6,house,2,house_2,35,143,2,4,16,2,1,0.0,2500,1000,1000,2292.322267689723,0,1423.2442284751996,7500.0,15715.566496164924,1,8,2,2,2,0,0,0,0,0,0.0,,,,0,,1,1
4,4,17,1.6,face,2,face_2,36,144,3,6,5,1,1,0.0,2500,1000,1000,2764.298155737907,0,1240.904307780989,10625.0,19130.202463518894,1,3,1,3,2,0,0,0,0,0,0.0,,,,0,,1,1
5,1,13,1.6,house,2,house_2,1,145,2,4,17,1,1,11.25,2500,1000,1000,2517.290399715849,0,1447.6635033216307,8125.0,16601.20390303748,1,9,1,2,2,0,0,0,0,0,0.0,,,,0,,1,1
5,1,17,1.6,tool,1,tool_1,2,146,5,9,8,2,1,0.0,2500,1000,1000,2713.7529572514436,1000,1515.8143913373337,10625.0,20354.567348588775,1,4,2,5,1,1,8,17,9,1,5000.0,8.0,2.0,16.0,1,-1.0,1,1
5,1,15,1.6,hand,1,hand_1,3,147,1,1,16,2,1,0.0,2500,1000,1000,2290.6579376020777,0,1491.4562889296312,9375.0,17657.11422653171,1,8,2,1,1,0,0,0,0,0,0.0,,,,0,,1,1
5,1,14,1.6,face,1,face_1,4,148,3,5,1,1,1,0.0,2500,1000,1000,2323.2494605558236,1000,1265.3474100597252,8750.0,17838.596870615547,1,1,1,3,1,1,9,14,7,2,5625.0,6.0,1.0,11.0,1,-1.0,1,1
5,1,17,1.6,object,1,object_1,5,149,7,13,12,2,1,0.0,2500,1000,1000,2908.397911078937,0,1257.0707856329145,10625.0,19290.46869671185,1,6,2,7,1,0,0,0,0,0,0.0,,,,0,,1,1
5,1,13,1.6,leg,2,leg_2,6,150,6,12,7,1,1,0.0,2500,1000,1000,2662.6067951886635,0,1496.750144623874,8125.0,16784.356939812536,1,4,1,6,2,0,0,0,0,0,0.0,,,,0,,1,1
5,1,12,1.6,animal,2,animal_2,7,151,4,8,2,2,1,0.0,2500,1000,1000,2484.328540698284,0,1368.758472307777,7500.0,15853.087013006061,1,1,2,4,2,0,0,0,0,0,0.0,,,,0,,1,1
5,1,15,1.6,shape,2,shape_2,8,152,9,18,15,1,1,0.0,2500,1000,1000,2224.271562428501,1000,1415.414497468234,9375.0,18514.686059896736,1,8,1,9,2,1,8,8,4,2,5000.0,3.0,1.0,5.0,-1,1.0,1,1
5,1,16,1.6,food,1,food_1,9,153,8,15,13,1,1,0.0,2500,1000,1000,2325.5601887130497,0,1751.392108211117,10000.0,18576.952296924166,1,7,1,8,1,0,0,0,0,0,0.0,,,,0,,1,1
5,2,12,2.0,hand,2,hand_2,10,154,1,2,14,2,1,9.0,2500,1000,1000,2486.9727852480546,0,1180.7360695941036,6000.0,14176.708854842158,1,7,2,1,2,0,0,0,0,0,0.0,,,,0,,1,1
5,2,13,2.0,house,2,house_2,11,155,2,4,17,1,1,0.0,2500,1000,1000,2117.6169427313584,0,1297.881472238967,6500.0,14415.498414970325,1,9,1,2,2,0,0,0,0,0,0.0,,,,0,,1,1
5,2,14,2.0,animal,2,animal_2,12,156,4,8,4,2,1,0.0,2500,1000,1000,2769.8313009384183,0,1302.218827981349,7000.0,15572.050128919767,1,2,2,4,2,0,0,0,0,0,0.0,,,,0,,1,1
5,2,14,2.0,object,2,object_2,13,157,7,14,10,2,1,0.0,2500,1000,1000,2852.179265740429,1000,1368.7461825546218,7000.0,16720.92544829505,1,5,2,7,2,1,8,4,2,2,4000.0,1.0,1.0,1.0,-1,1.0,1,1
5,2,13,2.0,shape,1,shape_1,14,158,9,17,12,2,1,0.0,2500,1000,1000,2966.740190087873,0,1290.9814997235776,6500.0,15257.721689811451,1,6,2,9,1,0,0,0,0,0,0.0,,,,0,,1,1
5,2,15,2.0,tool,1,tool_1,15,159,5,9,6,2,1,0.0,2500,1000,1000,2355.9072250182394,0,1127.9484338076343,7500.0,15483.855658825874,1,3,2,5,1,0,0,0,0,0,0.0,,,,0,,1,1
5,2,16,2.0,food,1,food_1,16,160,8,15,13,1,1,0.0,2500,1000,1000,2710.8082486070834,0,1393.865088018534,8000.0,16604.673336625616,1,7,1,8,1,0,0,0,0,0,0.0,,,,0,,1,1
5,2,12,2.0,face,2,face_2,17,161,3,6,18,2,1,0.0,2500,1000,1000,2410.227454454719,0,1150.0083076694596,6000.0,14060.235762124179,1,9,2,3,2,0,0,0,0,0,0.0,,,,0,,1,1
5,2,17,2.0,leg,1,leg_1,18,162,6,11,10,2,1,0.0,2500,1000,1000,2139.9610084261913,0,1127.7097517025313,8500.0,16267.670760128723,1,5,2,6,1,0,0,0,0,0,0.0,,,,0,,1,1
5,3,12,1.6,hand,2,hand_2,19,163,1,2,14,2,1,11.25,2500,1000,1000,2567.1209754915944,0,1745.0472540461815,7500.0,16323.418229537776,1,7,2,1,2,0,0,0,0,0,0.0,,,,0,,1,1
5,3,15,1.6,animal,1,animal_1,20,164,4,7,4,2,1,0.0,2500,1000,1000,2999.2071336570875,0,1512.9140522440775,9375.0,18387.121185901167,1,2,2,4,1,0,0,0,0,0,0.0,,,,0,,1,1
5,3,14,1.6,tool,2,tool_2,21,165,5,10,6,2,1,0.0,2500,1000,1000,2159.613757508453,0,1708.441170389257,8750.0,17118.054927897712,1,3,2,5,2,0,0,0,0,0,0.0,,,,0,,1,1
5,3,17,1.6,leg,1,leg_1,22,166,6,11,10,2,1,0.0,2500,1000,1000,2204.405227764609,0,1470.764645601179,10625.0,18800.16987336579,1,5,2,6,1,0,0,0,0,0,0.0,,,,0,,1,1
5,3,16,1.6,object,2,object_2,23,167,7,14,12,2,1,0.0,2500,1000,1000,2353.7617883790926,0,1465.765779734648,10000.0,18319.527568113743,1,6,2,7,2,0,0,0,0,0,0.0,,,,0,,1,1
5,3,13,1.6,house,1,house_1,24,168,2,3,16,2,1,0.0,2500,1000,1000,2792.01260041483,0,1676.8885681515353,8125.0,17093.901168566365,1,8,2,2,1,0,0,0,0,0,0.0,,,,0,,1,1
5,3,16,1.6,shape,1,shape_1,25,169,9,17,15,1,1,0.0,2500,1000,1000,2937.59028902025,0,1438.3353219026799,10000.0,18875.92561092293,1,8,1,9,1,0,0,0,0,0,0.0,,,,0,,1,1
5,3,14,1.6,food,2,food_2,26,170,8,16,12,2,1,0.0,2500,1000,1000,2457.3615017020607,0,1827.669272657641,8750.0,17535.0307743597,1,6,2,8,2,0,0,0,0,0,0.0,,,,0,,1,1
5,3,12,1.6,face,2,face_2,27,171,3,6,18,2,1,0.0,2500,1000,1000,2130.724885139168,0,1750.9821517457742,7500.0,15881.707036884942,1,9,2,3,2,0,0,0,0,0,0.0,,,,0,,1,1
5,4,15,2.0,animal,1,animal_1,28,172,4,7,4,2,1,9.0,2500,1000,1000,2225.7538242569844,1000,1104.1532661732579,7500.0,16338.907090430243,1,2,2,4,1,1,9,16,8,2,4500.0,7.0,1.0,13.0,-1,1.0,1,1
5,4,16,2.0,house,1,house_1,29,173,2,3,1,1,1,0.0,2500,1000,1000,2146.4546581328887,0,1474.083114230687,8000.0,16120.537772363576,1,1,1,2,1,0,0,0,0,0,0.0,,,,0,,1,1
5,4,16,2.0,face,1,face_1,30,174,3,5,3,1,1,0.0,2500,1000,1000,2984.698678658757,0,1060.2854350458585,8000.0,16544.984113704617,1,2,1,3,1,0,0,0,0,0,0.0,,,,0,,1,1
5,4,17,2.0,hand,1,hand_1,31,175,1,1,18,2,1,0.0,2500,1000,1000,2196.405540769742,0,1255.1058221307264,8500.0,16451.51136290047,1,9,2,1,1,0,0,0,0,0,0.0,,,,0,,1,1
5,4,12,2.0,tool,2,tool_2,32,176,5,10,4,2,1,0.0,2500,1000,1000,2614.6461527199453,0,1268.227820981158,6000.0,14382.873973701104,1,2,2,5,2,0,0,0,0,0,0.0,,,,0,,1,1
5,4,13,2.0,object,1,object_1,33,177,7,13,8,2,1,0.0,2500,1000,1000,2230.6493664541586,0,1441.0071879570246,6500.0,14671.656554411184,1,4,2,7,1,0,0,0,0,0,0.0,,,,0,,1,1
5,4,17,2.0,food,2,food_2,34,178,8,16,15,1,1,0.0,2500,1000,1000,2058.36056119764,1000,1174.2098991296737,8500.0,17232.57046032731,1,8,1,8,2,1,12,10,5,2,6000.0,4.0,1.0,7.0,1,-1.0,1,1
5,4,15,2.0,shape,2,shape_2,35,179,9,18,15,1,1,0.0,2500,1000,1000,2341.559153088122,0,1037.3739590917387,7500.0,15378.93311217986,1,8,1,9,2,0,0,0,0,0,0.0,,,,0,,1,1
5,4,14,2.0,leg,2,leg_2,36,180,6,12,8,2,1,0.0,2500,1000,1000,2041.1106463756246,0,1090.8740873573634,7000.0,14631.984733732988,1,4,2,6,2,0,0,0,0,0,0.0,,,,0,,1,1
6,1,14,2.0,house,2,house_2,1,181,2,4,18,2,1,9.0,2500,1000,1000,2447.011619085828,0,1353.6175637291255,7000.0,15309.629182814953,1,9,2,2,2,0,0,0,0,0,0.0,,,,0,,1,1
6,1,13,2.0,hand,2,hand_2,2,182,1,2,15,1,1,0.0,2500,1000,1000,2592.6663813051537,0,1434.0511596465396,6500.0,15026.717540951693,1,8,1,1,2,0,0,0,0,0,0.0,,,,0,,1,1
6,1,17,2.0,food,1,food_1,3,183,8,15,14,2,1,0.0,2500,1000,1000,2381.31761271649,1000,1202.954800703343,8500.0,17584.272413419832,1,7,2,8,1,1,8,5,3,1,4000.0,2.0,2.0,4.0,-1,1.0,1,1
6,1,15,2.0,object,2,object_2,4,184,7,14,11,1,1,0.0,2500,1000,1000,2058.7891815087287,0,1118.4205399234538,7500.0,15177.209721432182,1,6,1,7,2,0,0,0,0,0,0.0,,,,0,,1,1
6,1,13,2.0,face,2,face_2,5,185,3,6,1,1,1,0.0,2500,1000,1000,2462.8517803511936,0,1473.458072784264,6500.0,14936.309853135457,1,1,1,3,2,0,0,0,0,0,0.0,,,,0,,1,1
6,1,14,2.0,shape,1,shape_1,6,186,9,17,13,1,1,0.0,2500,1000,1000,2983.187919162868,0,1129.7289171934444,7000.0,15612.916836356313,1,7,1,9,1,0,0,0,0,0,0.0,,,,0,,1,1
6,1,16,2.0,tool,1,tool_1,7,187,5,9,7,1,1,0.0,2500,1000,1000,2606.5586819688087,0,1228.445777941801,8000.0,16335.00445991061,1,4,1,5,1,0,0,0,0,0,0.0,,,,0,,1,1
6,1,15,2.0,animal,2,animal_2,8,188,4,8,5,1,1,0.0,2500,1000,1000,2295.7161418728674,0,1188.3382826213017,7500.0,15484.05442449417,1,3,1,4,2,0,0,0,0,0,0.0,,,,0,,1,1
6,1,15,2.0,leg,2,leg_2,9,189,6,12,9,1,1,0.0,2500,1000,1000,2560.4462114240946,0,1450.3912168452816,7500.0,16010.837428269377,1,5,1,6,2,0,0,0,0,0,0.0,,,,0,,1,1
6,2,13,1.6,hand,2,hand_2,10,190,1,2,15,1,1,11.25,2500,1000,1000,2758.25981031982,0,1421.996686844389,8125.0,16816.50649716421,1,8,1,1,2,0,0,0,0,0,0.0,,,,0,,1,1
6,2,17,1.6,object,2,object_2,11,191,7,14,13,1,1,0.0,2500,1000,1000,2318.6939880457508,0,1355.6612047314425,10625.0,18799.35519277719,1,7,1,7,2,0,0,0,0,0,0.0,,,,0,,1,1
6,2,14,1.6,house,1,house_1,12,192,2,3,17,1,1,0.0,2500,1000,1000,2808.0041607373373,1000,1251.81018371542,8750.0,18309.814344452756,1,9,1,2,1,1,9,12,6,2,5625.0,5.0,1.0,9.0,1,-1.0,1,1
6,2,17,1.6,shape,1,shape_1,13,193,9,17,16,2,1,0.0,2500,1000,1000,2343.984602719685,0,1244.7873144788184,10625.0,18713.771917198505,1,8,2,9,1,0,0,0,0,0,0.0,,,,0,,1,1
6,2,12,1.6,leg,1,leg_1,14,194,6,11,5,1,1,0.0,2500,1000,1000,2843.419150018592,1000,1469.4580967036036,7500.0,17312.877246722193,1,3,1,6,1,1,8,1,1,1,5000.0,0.0,2.0,0.0,-1,1.0,1,1
6,2,16,1.6,animal,1,animal_1,15,195,4,7,5,1,1,0.0,2500,1000,1000,2782.5819694473507,0,1245.9826401327439,10000.0,18528.564609580095,1,3,1,4,1,0,0,0,0,0,0.0,,,,0,,1,1
6,2,12,1.6,tool,1,tool_1,16,196,5,9,3,1,1,0.0,2500,1000,1000,2629.8370189900143,0,1263.4657504857355,7500.0,15893.30276947575,1,2,1,5,1,0,0,0,0,0,0.0,,,,0,,1,1
6,2,17,1.6,food,1,food_1,17,197,8,15,14,2,1,0.0,2500,1000,1000,2012.5700826741183,0,1782.7271677091635,10625.0,18920.297250383283,1,7,2,8,1,0,0,0,0,0,0.0,,,,0,,1,1
6,2,13,1.6,face,2,face_2,18,198,3,6,1,1,1,0.0,2500,1000,1000,2916.754815362179,0,1385.5008365052324,8125.0,16927.25565186741,1,1,1,3,2,0,0,0,0,0,0.0,,,,0,,1,1
6,3,16,2.0,animal,1,animal_1,19,199,4,7,5,1,1,9.0,2500,1000,1000,2881.9282697736435,0,1168.4237767783368,8000.0,16559.35204655198,1,3,1,4,1,0,0,0,0,0,0.0,,,,0,,1,1
6,3,13,2.0,tool,2,tool_2,20,200,5,10,5,1,1,0.0,2500,1000,1000,2032.6043817948369,1000,1120.6114525444475,6500.0,15153.215834339284,1,3,1,5,2,1,7,17,9,1,3500.0,8.0,2.0,16.0,-1,1.0,1,1
6,3,16,2.0,shape,2,shape_2,21,201,9,18,16,2,1,0.0,2500,1000,1000,2959.9191557652252,0,1312.9914995288964,8000.0,16772.910655294123,1,8,2,9,2,0,0,0,0,0,0.0,,,,0,,1,1
6,3,12,2.0,leg,1,leg_1,22,202,6,11,5,1,1,0.0,2500,1000,1000,2247.503749008406,0,1154.9201931703142,6000.0,13902.42394217872,1,3,1,6,1,0,0,0,0,0,0.0,,,,0,,1,1
6,3,17,2.0,face,1,face_1,23,203,3,5,4,2,1,0.0,2500,1000,1000,2855.316787442379,0,1126.2566842437452,8500.0,16981.573471686126,1,2,2,3,1,0,0,0,0,0,0.0,,,,0,,1,1
6,3,17,2.0,house,1,house_1,24,204,2,3,2,2,1,0.0,2500,1000,1000,2180.644013137921,0,1279.4571375759879,8500.0,16460.10115071391,1,1,2,2,1,0,0,0,0,0,0.0,,,,0,,1,1
6,3,12,2.0,hand,1,hand_1,25,205,1,1,13,1,1,0.0,2500,1000,1000,2928.412878162825,1000,1102.5812824905074,6000.0,15530.994160653332,1,7,1,1,1,1,6,7,4,1,3000.0,3.0,2.0,6.0,1,-1.0,1,1
6,3,14,2.0,object,1,object_1,26,206,7,13,9,1,1,0.0,2500,1000,1000,2080.2587352220635,0,1309.1432993222963,7000.0,14889.40203454436,1,5,1,7,1,0,0,0,0,0,0.0,,,,0,,1,1
6,3,12,2.0,food,2,food_2,27,207,8,16,10,2,1,0.0,2500,1000,1000,2196.373789553141,0,1062.2284514054918,6000.0,13758.602240958633,1,5,2,8,2,0,0,0,0,0,0.0,,,,0,,1,1
6,4,14,1.6,house,2,house_2,28,208,2,4,18,2,1,11.25,2500,1000,1000,2222.2876689737136,0,1535.7609870375757,8750.0,17019.29865601129,1,9,2,2,2,0,0,0,0,0,0.0,,,,0,,1,1
6,4,15,1.6,face,1,face_1,29,209,3,5,2,2,1,0.0,2500,1000,1000,2296.455861334747,0,1324.1097769076925,9375.0,17495.56563824244,1,1,2,3,1,0,0,0,0,0,0.0,,,,0,,1,1
6,4,13,1.6,animal,2,animal_2,30,210,4,8,3,1,1,0.0,2500,1000,1000,2471.6767624996764,0,1410.21739454083,8125.0,16506.894157040508,1,2,1,4,2,0,0,0,0,0,0.0,,,,0,,1,1
6,4,14,1.6,leg,2,leg_2,31,211,6,12,8,2,1,0.0,2500,1000,1000,2187.199562850042,0,1468.2929379519603,8750.0,16905.492500802004,1,4,2,6,2,0,0,0,0,0,0.0,,,,0,,1,1
6,4,15,1.6,food,2,food_2,32,212,8,16,13,1,1,0.0,2500,1000,1000,2607.5491419757013,0,1796.5514136119086,9375.0,18279.10055558761,1,7,1,8,2,0,0,0,0,0,0.0,,,,0,,1,1
6,4,16,1.6,hand,1,hand_1,33,213,1,1,17,1,1,0.0,2500,1000,1000,2654.6973498062725,0,1506.4701485102148,10000.0,18661.167498316485,1,9,1,1,1,0,0,0,0,0,0.0,,,,0,,1,1
6,4,16,1.6,shape,2,shape_2,34,214,9,18,16,2,1,0.0,2500,1000,1000,2761.3647517738086,0,1245.2761553156104,10000.0,18506.64090708942,1,8,2,9,2,0,0,0,0,0,0.0,,,,0,,1,1
6,4,15,1.6,tool,2,tool_2,35,215,5,10,7,1,1,0.0,2500,1000,1000,2309.0326012466676,0,1710.2700196240842,9375.0,17894.302620870752,1,4,1,5,2,0,0,0,0,0,0.0,,,,0,,1,1
6,4,12,1.6,object,1,object_1,36,216,7,13,7,1,1,0.0,2500,1000,1000,2308.8154990469043,1000,1807.997556755246,7500.0,17116.81305580215,1,4,1,7,1,1,6,1,1,1,3750.0,0.0,2.0,0.0,1,-1.0,1,1
